Model ID,Type,Base Model
AymanMansour/wav2vec2-large-xlsr-sdn-dialect2023,,
x1101/anything-v3-backup,,
ZClawn/lora-backup,,
avivst/pokemon,,
marinetk/test_trainer,,
marinetk/git-base-pokemon,,
marinetk/git-tiny-pokemon,,
kangnam/metaworld_finetune,,
TristanBehrens/20230406_0910,,
TristanBehrens/20230405_1217,,
reliks2/donn-person-4558-donn,,
lemoneys/Collections,,
ChrisOfLondon/ppo-LunarLander-v2,,
ChrisOfLondon/q-FrozenLake-v1-4x4-noSlippery,,
ChrisOfLondon/taxi,,
ChrisOfLondon/Reinforce-Cartpole,,
ChrisOfLondon/Reinforce-Heli,,
Aaryan39/opt-125m,,
cdefghijkl/cll32,,
reliks2/bra,,
jasper0314-huang/blip2-opt-2.7b,,
OdiaGenAI/OdiaGenAI_gptq_llama_4bit,,
eatingChen8059/qlora_squad_25000-v1,,
timoneda/roberta-large-legal-v2,,
eatingChen8059/lora_squad_v1,,
eatingChen8059/lora_multiRC_7b,,
avdome/tst-summarization,,
eatingChen8059/lora_squad2_25000_earlyStop60,,
eatingChen8059/lora_squad2_25000,,
eatingChen8059/qlora_llama7b_squad_25000-v1,,
eatingChen8059/qlora_llama7b_squad_50000-v1,,
lokicik/Nakano-Itsuki-LoRA,,
eatingChen8059/qlora_llama_13b_squad25,,
eatingChen8059/lora_test_123,,
maus/ppo-LunarLander-v2,,
eatingChen8059/qlora_llama_7b_squad50,,
eatingChen8059/qlora_huggyllama_7b_squad34443,,
fuliucansheng/models-moved,,
eatingChen8059/qlora_huggy_llama_7b_squad25,,
eatingChen8059/qlora_huggyllama_7b_pubmedqa_train_on_input,,
eatingChen8059/qlora_falcon_7b_david_data_2000,,
davidfisher/test_model,,
eatingChen8059/qlora_falcon_7b_dureader_data_v1,,
davidfisher/model_private_test,finetune,distilbert/distilbert-base-uncased
davidfisher/model_private_test2,,
Allanxu/TRAFICA,,
GabrielLogspace/lora-trained-xl-colab,adapter,stabilityai/stable-diffusion-xl-base-1.0
Zscalerx/Repo,,
Zscalerx/Orientation,,
mfan0425/min_tutorial,,
LuffyTheFox/AnyHentaiBerryMix,,
mfan0425/bert-base-uncased-finetuned-swag,,
eatingChen8059/ms_marco_llama2_v1,,
josemerinom/app,,
hieupham14022003/llama2_my_try,,
eatingChen8059/Llama-2-13b-hf-GGUF,,
eatingChen8059/llama2-finetune-docQA,,
sooh098/bert-finetuned-ner,finetune,google-bert/bert-base-cased
sooh098/distilbert-base-uncased-finetuned-imdb,finetune,distilbert/distilbert-base-uncased
sooh098/marian-finetuned-kde4-en-to-fr,finetune,Helsinki-NLP/opus-mt-en-fr
sooh098/mt5-small-finetuned-amazon-en-es,finetune,google/mt5-small
sooh098/codeparrot-ds,,
sooh098/bert-finetuned-squad,finetune,google-bert/bert-base-cased
NoahMeissner/detr-resnet-50_finetuned_cppe5,finetune,facebook/detr-resnet-50
NoahMeissner/detr-resnet-50_finetuned_uni_model,finetune,facebook/detr-resnet-50
juhandergod/my_new_model,,
juhandergod/llama2-slovakian-test,,
ZL92/my_awesome_eli5_clm-model,finetune,distilbert/distilgpt2
BioAI2023/AmyFirstProject,,
juhandergod/Llama-2-7b-chat-hf-slovak,,
OrlikB/st-polish-kartonberta-base-alpha-v1,,
ZL92/mboshi_distilgpt2,,
akhilm97/mt5-small-finetuned-amazon-en-es,,
kurilee/lora_collection,adapter,runwayml/stable-diffusion-v1-5
DiogoXP/pxogoidplus,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-2-all-01,,
nicher92/ai_sweden_gpt-gpt-sw3-6.7b-v2-4bit-gptq,,
akhilm97/bart-large-cnn-finetuned-indian-legal,,
nicher92/gpt-sw3-20b-4bit-gptq,,
csukuangfj/vits-piper-es-glados-medium,,
nicher92/gpt-sw3-40b-4bit-gptq,,
floris-alexandrou/bdmona-test,,
vda1708/draft,,
juhandergod/Llama-2-7b-chat-slovak,,
juhandergod/Llama-2-7b-chat-slovak-gguf,,
TristanBehrens/Phoenix-GGUF,,
TristanBehrens/DiscoLM_German_7b_v1-GGUF,,
AqeelShafy7/AudioSangraha-Audio_to_Text,finetune,openai/whisper-small
crazyscarry/rvc-models,,
bryandlee/collections,,
ravisaroj/transformerlib,,
TristanBehrens/HeilbronnGPTAlpha-airoboros-3.0_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-alpaca-gpt4_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-booksum_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-dolly-15k_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-dolphin_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-evol-instruct_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-oasst_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-openschnabeltier_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-ultrachat_chat_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-wiki_qa_de,adapter,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-10_merged_model,finetune,microsoft/phi-2
TristanBehrens/HeilbronnGPTAlpha-intel_orca_dpo_pairs_de,adapter,TristanBehrens/HeilbronnGPTAlpha-10_merged_model
itachiseyz/GalacticSithLord,,
4n3mone/KoSOLAR_merge_test_v0.1,finetune,yanolja/EEVE-Korean-10.8B-v1.0
datatab/YugoGPT-Quantize,quantized,gordicaleksa/YugoGPT
Jarvis2301/lolice,,
Politus/municipality_relevant_irrelevant,,
ajsd/ddpm-butterflies-128pub,,
crazyscarry/BradleyV1,,
Daniel777/stereo48k,,
crazyscarry/Downstait-Kingdom,,
aheatnow/t5_finetune_2023.03.05,,
TristanBehrens/musicllm,adapter,codellama/CodeLlama-7b-hf
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-4,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-3,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2-4-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-3-4-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-3-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2-3-4,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-3-4,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2-3,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-4-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2-3-5,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-grade-2-4,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-text-os_morcegos,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-text-a_coisa,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-text-a_coisa-protecao_aos_pandas,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-text-protecao_aos_pandas,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-text-protecao_aos_pandas-os_morcegos,,
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-all-text-a_coisa-os_morcegos,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-4,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-3,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2-4-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-3-4-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-3-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2-3-4,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-3-4,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2-3,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-4-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2-3-5,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-grade-2-4,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-text-os_morcegos,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-text-a_coisa,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-text-a_coisa-protecao_aos_pandas,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-text-protecao_aos_pandas,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-text-protecao_aos_pandas-os_morcegos,,
alinerodrigues/wav2vec2-xlsr-1b-mecita-portuguese-all-text-a_coisa-os_morcegos,,
TristanBehrens/bachinstruct,adapter,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T
jamesagilesoda/Twindoc-Mistral-7B-Alpha-Backbone-Embedding,,
axxd/mGPT-1.3B-yakut-lora,,
zRzRzRzRzRzRzR/zR-Llama-1b-ChatGLM2-6b-tokenizer,,
tuananh18/whisper_zh,,
scoliono/groupchat_lora,finetune,unsloth/mistral-7b-bnb-4bit
tareknaous/mt5-base-readme-en,,
uditakhouri/bh1,,
TristanBehrens/nightingallm-init_369M,,
Philipp-Sc/TranscriptOutlineExpert,,
TristanBehrens/nightingallm-init_215M,,
dilly97/lora-trained-xl,adapter,stabilityai/stable-diffusion-xl-base-1.0
dilly97/dog-playground-lora,,
dilly97/km-playground-lora,,
dilly97/ckm-playground-lora,,
ResplendentAI/Theory_of_Mind_Llama3,adapter,unsloth/llama-3-8b-bnb-4bit
anigangprojects/aniloras,,
Dragos1/berthackathon,,
cscrisp/EchoReel,,
dayoon/e5_org_loss_2024,,
dayoon/e5_org_loss_2022,,
dayoon/e5_new_loss_2024,,
dayoon/e5_new_loss_epoch1_from_mel,,
dayoon/e5_new_loss_epoch1,,
gagan-zykrr/quantized,,
galimovdv/whisper-medium-rus,,
saul1917/whisper-small-hi,,
saul1917/whisper-small-esp,,
saul1917/whisper-small-spa,finetune,openai/whisper-small
Fralet/personality,,
rohit5895/OCR_TextInput_Large,,
rohit5895/OCR_TextInput_Base,,
rohit5895/OCR_NumInput_Base,,
reliks2/lakjiqnoif,,
anigangprojects/pony,,
OrlikB/KartonBERT_base_uncased_v1,,
scoliono/groupchat_lora_llama3_8b,finetune,unsloth/llama-3-8b-bnb-4bit
16sanchitkhedkar/ref_sentiment,,
scoliono/groupchat_lora_lexi_8b,finetune,Orenguteng/Llama-3-8B-Lexi-Uncensored
scoliono/groupchat_lora_cat_8b,finetune,SteelStorage/llama-3-cat-8b-instruct-v1
scoliono/groupchat_lora_abliterated_8b,finetune,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3
McaTech/babyllama-v0.6-gguf,,
Ayush374/quantised_llava,,
reliks2/loras,,
reliks2/esrgan,,
Fralet/audio,,
Dahepix/models-moved,,
McaTech/qot,,
henrikho/distilbert-base-uncased-finetuned-emotion,finetune,distilbert/distilbert-base-uncased
Borcherding/XTTS-v2_C3PO,,
Borcherding/XTTS-v2_CarliG,,
shossain/gemma-test-shah,,
ZhuangXialie/FuLinNa_GLM4-9B-Chat,,
anonymous6181/lora-trained-xl,,
Arslonbek13/gemma_uz,,
reliks2/sdmodels,,
cems-official/whisper-large-en-maritime,,
cems-official/whisper-medium-en-maritime,,
HaoyuHuang2/GT_course_glm_7B,,
qicq1c/AbdomenAtlasX,,
hefri-dev/results,,
ZhuangXialie/Role_LLM_Cube,finetune,meta-llama/Llama-3.1-8B-Instruct
ZhuangXialie/Role_LLM_Cube_v1,,
timoneda/useless_model_try_1,,
Oluwadara/gemma-2-ai-doctor,,
latiao1999/Qwen-Qwen1.5-7B-1723130764,adapter,Qwen/Qwen1.5-7B
latiao1999/Qwen-Qwen1.5-0.5B-1723130991,adapter,Qwen/Qwen1.5-0.5B
ZhuangXialie/Cube-Role-male,finetune,meta-llama/Llama-3.1-8B-Instruct
onionmonster/Llama-3.1-8B-bnb-4bit-wenyanwen,quantized,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit
waheed-akram/my_awesome_qa_model,,
aimldevsecops/custom_model_onnx,,
dianalaura5445/my_awesome_wnut_model,,
aimldevsecops/custom_sklearn_model,,
aimldevsecops/c_0845_test_model,,
steveontheweb/steveontheweb-lora,,
steveontheweb/xtremia-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/cherryfineapple-lora,,
Prowindows62/sparrowaliwindows,,
ruhalis/viki-odintcova,,
dasjoms/chrlfryldnhvn,adapter,black-forest-labs/FLUX.1-dev
skadooah2/TinyAlpaca,,
Hugo0133/baden-powell,,
BTX24/convnextv2-base-22k-224-finetuned-tekno24,finetune,facebook/convnextv2-base-22k-224
aimldevsecops/huskyai,,
aimldevsecops/huskyai_lambda,,
aimldevsecops/pickle_1,,
UniLLMer/SpagMarKaa512b3288-34,quantized,MarinaraSpaghetti/NemoMix-Unleashed-12B
UniLLMer/SpagMarKaa512b328834,quantized,MarinaraSpaghetti/NemoMix-Unleashed-12B
aimldevsecops/test_1,,
gyopark/gemma-2-2b-it-WriteMyPaper,finetune,google/gemma-2b-it
steveontheweb/bebevondomme-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/islaquivers-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/islaquivers-lora2,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/islaquivers-lora3,adapter,black-forest-labs/FLUX.1-dev
eliseorj/prince-lora,,
eliseorj/loveliest-lora,,
eliseorj/wolf-lora,,
Dmenorsz/ka,,
orrzohar/encoder,,
superchillbasedpogger/keybert-model,finetune,sentence-transformers/all-MiniLM-L6-v2
ZhuangXialie/Role-Model-Cube-Vision,,
UniLLMer/HexotericL4bfKaa6TRH128a32RSe4-7B,quantized,CalderaAI/Hexoteric-7B
alianurrahman/wav2vec2-base-indonesian-speech-emotion-recognition,finetune,facebook/wav2vec2-base
UniLLMer/HellNurseKaa,quantized,MarsupialAI/HelloNurse-11b
mgfrantz/axolotl-test,adapter,meta-llama/Llama-3.2-3B
AmanBOT/BoladeGolfBFDIV2,,
AmanBOT/MoneditaBFDIV2,,
AmanBOT/BorradorBFDIV2,,
AmanBOT/BoligrafoBFDIV2,,
eliseorj/my-latest-lora,,
eliseorj/latest-latest,,
eliseorj/last1lora,,
OrlikB/KartonBERT-USE-base-v1,,
IDiMooo/Cyn,,
aimldevsecops/neural_parallel_path,,
vahidmoghadam/VahidModel,,
anigangprojects/cinetic,,
eliseorj/sweet-lora,,
USKM/vicuna-13b-v1.5-quant,,
USKM/LLaVA-QSLAW-chat-vicuna-13b-v1.5,,
eliseorj/lastlora,,
Noveled/sd-rkgk-model-lora-sdxl,,
Noveled/sdxl-rkgk,,
Noveled/sd-kimhero-model-lora-sdxl,,
Noveled/xdxl-kimhero,,
mmmgo/3d-icon-sdxl-lora,,
mmmgo/doodle-sdxl-lora,,
aimldevsecops/safe_husky_model,,
aimldevsecops/unsafe_husky_model,,
BladeSzaSza/model_q4_k_m,,
eliseorj/thomas-lora,,
eliseorj/tom-lora,,
juergengunz/fanfy,,
leeyunjai/yolo11-cls-face-emotion,,
edlee123/bridgetower,finetune,BridgeTower/bridgetower-large-itm-mlm-itc
eliseorj/barbarap,,
jgyasu/MediGemma,,
steveontheweb/mariestar-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/emmertz-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/ladyurbanpervin-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/thunderthighs,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/freemason-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/palmela-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/hdn-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/palmela-lora2,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/tiff-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/chathdp-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/chthdp-lora,adapter,black-forest-labs/FLUX.1-dev
mmmgo/mydataset,,
steveontheweb/jeff-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/indoor-jordan-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/outdoor-jordan-lora,adapter,black-forest-labs/FLUX.1-dev
passing2961/Thanos-3B,finetune,meta-llama/Llama-3.2-3B-Instruct
mgfrantz/cmte-demo,adapter,meta-llama/Llama-3.2-3B
eliseorj/thomas-lora-2,,
dayoon/detr-resnet-50-hardhat-finetuned,,
steveontheweb/bobby-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/tom-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/nat-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/olivia-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/terry-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/carmen-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/clint-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/josh-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/ali-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/keeley-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/mike-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/jonathan-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/jeff2-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/shel-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/george-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/chauntelle-lora,adapter,black-forest-labs/FLUX.1-dev
VincentEdgerunner/EdgeRunner-Command-Nested-Q4_K_M-GGUF,quantized,edgerunner-ai/EdgeRunner-Command-Nested
Conspirators/krx_qwen2.5_7b_it_v1,,
steveontheweb/alex-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/dwayne-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/steph-lora,adapter,black-forest-labs/FLUX.1-dev
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-random-all-03,,
Sumic515/teset1,,
Conspirators/krx_qwen2.5_7b_it_nv1,finetune,Qwen/Qwen2.5-7B-Instruct
codingzonenish/CyberSphere,,
steveontheweb/scott-lora,adapter,black-forest-labs/FLUX.1-dev
damon98/ck1hk4,,
profpeng/realnips,adapter,black-forest-labs/FLUX.1-dev
Conspirators/krx_qwen2.5_7b_it_v3,finetune,unsloth/Qwen2.5-Math-72B-Instruct
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-random-all-02,,
steveontheweb/alyssa-lora,adapter,black-forest-labs/FLUX.1-dev
steveontheweb/michael-derek-lora,adapter,black-forest-labs/FLUX.1-dev
hannalj/my_awesome_model,,
tjuDavidWang/gemma2_ultrachat200k_lora_sft,finetune,google/gemma-2-2b
x1101/NoobAI-XL-EpsilonPred05-Diffuser,,
GawdSB/ppo-lunarlander-v2,,
Conspirators/krx_qwen2.5_7b_it_v4,finetune,Qwen/Qwen2.5-7B-Instruct
alinerodrigues/wav2vec2-large-xlsr-mecita-coraa-portuguese-aug-random-all-03,,
steveontheweb/bailey-lora,adapter,black-forest-labs/FLUX.1-dev
Conspirators/krx_qwen2.5_7b_it_v5,finetune,Qwen/Qwen2-VL-7B-Instruct
chaispace/chai-small,,
Conspirators/krx_qwen2.5_7b_it_v6,finetune,Qwen/Qwen2-VL-7B-Instruct
Conspirators/krx_qwen2.5_7b_it_v6_1,finetune,Qwen/Qwen2.5-7B-Instruct
klokedm/micka-32768,,
Sumic515/testaaa,finetune,microsoft/OmniParser
Conspirators/asdf,,
Antoine101/distilhubert-finetuned-gtzan,finetune,ntu-spml/distilhubert
manuross1/nrmmtrfckd2,,
Conspirators/krx_qwen2.5_7b_it_nv2,finetune,Qwen/Qwen2.5-Coder-32B-Instruct
Conspirators/aaaassss,,
Antoine101/distil-ast-audioset-finetuned-gtzan,finetune,bookbot/distil-ast-audioset
Conspirators/krx_llama3.1_8b_it_nv3,finetune,meta-llama/Llama-3.1-8B-Instruct
emandana/unsloth_Meta_Llama_3.1_8B_Instruct_4b,finetune,unsloth/Meta-Llama-3.1-8B-Instruct-bnb-4bit
Conspirators/krx_qwen2.5_7b_it_nv3,finetune,Qwen/Qwen2.5-7B-Instruct
manuross1/nrmmtrfckdfll,,
emandana/unsloth_Mistral_Nemo_Instruct_2407_4b,finetune,unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit
emandana/unsloth_mistral_7b_Instruct_v03_4b,finetune,unsloth/mistral-7b-instruct-v0.3-bnb-4bit
emandana/unsloth_codegemma_7b_4b,finetune,unsloth/codegemma-7b-bnb-4bit
Conspirators/krx_qwen2.5_7b_it_nv,finetune,Qwen/Qwen2.5-7B-Instruct
Conspirators/krx_gemma-2-9b-it_nvg,finetune,Qwen/Qwen2.5-7B-Instruct
BladeSzaSza/llama3.1-8B_lora,finetune,unsloth/Meta-Llama-3.1-8B-bnb-4bit
BladeSzaSza/llama3.1-8B_model_16bit,finetune,unsloth/Meta-Llama-3.1-8B-bnb-4bit
BladeSzaSza/llama3.1-8B_model_gguf,quantized,unsloth/Meta-Llama-3.1-8B-bnb-4bit
BladeSzaSza/llama3.1-8B_model_q4_k_m,quantized,unsloth/Meta-Llama-3.1-8B-bnb-4bit
cems-official/panels_detection_rtdetr,finetune,PekingU/rtdetr_r101vd_coco_o365
Conspirators/krx_qwen2.5-7b-it_nv5,finetune,Qwen/Qwen2.5-7B-Instruct
BladeSzaSza/llama3.1-8B_v2_lora,finetune,unsloth/Meta-Llama-3.1-8B-bnb-4bit
emandana/unsloth_Qwen2_5_Coder_7B_Instruct_4b,finetune,unsloth/Qwen2.5-Coder-7B-Instruct-bnb-4bit
scoliono/groupchat_lora_abliterated_instruct-3.1-8b,finetune,mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated
Conspirators/krx_qwen2.5-7b-it_nv6,finetune,Qwen/Qwen2.5-7B-Instruct
Conspirators/krx_qwen2.5-7b-it_nv7,finetune,Qwen/Qwen2.5-7B-Instruct
vda1708/test_dpo,finetune,microsoft/phi-2
Conspirators/krx_qwen2.5-7b-it_nv8,finetune,Qwen/Qwen2.5-7B-Instruct
bradhutchings/DemoMachine-LLMs,,
vda1708/vda_dpo,finetune,microsoft/phi-2
Conspirators/krx_qwen2.5-7b-it_nv9,finetune,Qwen/Qwen2.5-7B-Instruct
Conspirators/krx_qwen2.5-7b-it_nv10,finetune,Qwen/Qwen2.5-7B-Instruct
Conspirators/krx_qwen2.5-7b-it_nv11,finetune,Qwen/Qwen2.5-7B-Instruct
Antoine101/whisper-small-dv,finetune,openai/whisper-small
Antoine101/whisper-tiny-en-US,finetune,openai/whisper-tiny
Conspirators/krx_gemma-2-9b-it_nv12,finetune,google/gemma-2-9b-it
Antoine101/ast-finetuned-audioset-10-10-0.4593-finetuning-ESC-50-finetuned-gtzan,,
manuross1/nrmmtrfckdfll2,,
Conspirators/krx-qwen-2.5-7b-it-YYtest1,finetune,Qwen/Qwen2.5-7B-Instruct
manuross1/nrmmtrfckdfll4k,,
manuross1/nrmmtrfckd3x,,
Conspirators/krx-qwen-2.5-7b-it-YYtest2,finetune,Qwen/Qwen2.5-7B-Instruct
Conspirators/krx-qwen-2.5-7b-it-YYtest3,finetune,Qwen/Qwen2.5-7B-Instruct
Antoine101/speecht5_finetuned_voxpopuli_nl,,
Antoine101/speecht5_finetuned_multilingual_librispeech_polish,finetune,microsoft/speecht5_tts
steveontheweb/alyssa-dog-lora,adapter,black-forest-labs/FLUX.1-dev
Tim123456789Tim/sdxl-lora-testing,,
vikramlingam/vik_lora,adapter,black-forest-labs/FLUX.1-dev
Conspirators/krx-qwen-2.5-7b-it-YYtest4,finetune,Qwen/Qwen2.5-7B-Instruct
scoliono/retrobust_plusplus,finetune,unsloth/Llama-3.2-1B-bnb-4bit
