Model ID,Type,Base Model
Hasso5703/Mistral-Small-24B-Base-2501-Q4_0-GGUF,quantized,mistralai/Mistral-Small-24B-Base-2501
datavorous/Malachite-Qwen2.5-7b,finetune,Qwen/Qwen2.5-7B-Instruct
Pustekhan-ITB/indoedubert-bge-m3-exp2,finetune,BAAI/bge-m3
diffusers/sd-vae-ft-mse,,
diffusers/FLUX.1-vae,,
silveroxides/furrence2-large,,
WolfInk/GPT-1.5-Turbo,quantized,HuggingFaceTB/SmolLM2-360M-Instruct
WolfInk/GPT-1.5,quantized,HuggingFaceTB/SmolLM2-360M-Instruct
CohereForAI/c4ai-command-r7b-arabic-02-2025,,
silverside/coke_claymation,,
CohereForAI/aya-vision-32b,,
numind/NuExtract-2-2B,finetune,OpenGVLab/InternVL2_5-2B
numind/NuExtract-2-8B,finetune,OpenGVLab/InternVL2_5-8B
nm-testing/QwQ-32B-FP8-dynamic,quantized,Qwen/QwQ-32B
HueyWoo/l-3.2-3B-en,,
FriendliAI/FLUX.1-schnell,,
klbj/medical-model,,
diffusers/Wan2.1-VAE,,
minpeter/FAS-v2,adapter,black-forest-labs/FLUX.1-dev
kadirnar/orpheus-tts-tr,,
nm-testing/Mistral-Small-3.1-24B-Instruct-2503-FP8-dynamic,quantized,mistralai/Mistral-Small-3.1-24B-Instruct-2503
ibm-granite/granite-uncertainty-3.2-8b-lora,,
Sweaterdog/Andy-4-preview,quantized,unsloth/DeepSeek-R1-Distill-Llama-8B-bnb-4bit
TheStageAI/TheStageAI-Mistral-7B-Instruct-v0.3,finetune,mistralai/Mistral-7B-Instruct-v0.3
U4R/Sana_Qwen2VLInstruct,,
TheStageAI/black-forest-labs-FLUX.1-schnell,finetune,black-forest-labs/FLUX.1-schnell
bharathkumar1922001/gemma-3-12b-pt-telugu-sft,,
Ans0nWr0ng/llama3.1-cantonese_v3,quantized,meta-llama/Llama-3.1-8B-Instruct
spow12/ChatWaifu_32B_reasoning,merge,"trashpanda-org/QwQ-32B-Snowdrop-v0, Qwen/QwQ-32B, rinna/qwq-bakeneko-32b"
Novaciano/Sentimental_Sex-3.2-1B,merge,"Novaciano/Judas-The-Uncensored-3.2-1B, Novaciano/BLAST_PROCESSING-3.2-1B, Novaciano/La_Mejor_Mezcla-3.2-1B, Novaciano/BAHAMUTH-PURGED-3.2-1B, diabolic6045/open-llama-3.2-1B-Instruct"
Mael7307/bert-base-uncased-MRPC,,
Mael7307/bert-base-uncased-QQP,,
Mael7307/bert-base-uncased-mnli,,
Mael7307/roberta-large-mrpc,,
Mael7307/roberta-large-snli,,
Mael7307/roblclass,,
Mael7307/rtevib,,
Mael7307/vibert,,
popsmash-admin/autonlp-giveaway_detection_05-310939,,
mattymoopers/distilbert-base-uncased-finetuned-ner,,
mojians/E2E-QA-Mining,,
mansasha/LLv2,,
davidFD19/mt5-base-es-qg,,
davidFD19/mt5-base-es-aex,,
davidFD19/mt5-base-es-dg,,
Anoop03031988/bert_emo_classifier,,
Rakublu/DialoGPT-small-yasuo,,
sfaezella/recommenderModel,,
Ventuss/ventuss-0-1,,
AliceTheDreamer/my_merged_models,,
gshawn3/naf_safe,,
nam194/augment_210k_then_sentence_length_zh_vi_epoch_3,,
Mehar/bert-base-uncased-finetuned-swag,,
Mehar/bert-base-uncased-finetuned-copa,,
Mehar/bert-base-uncased-finetuned-copa-model1,,
Mehar/bert-base-uncased-finetuned-copa-model2,,
taylorriggs/hugfacetoken,,
Mehar/bert-base-uncased-finetuned-copa-model-part2,,
Mehar/bert-base-uncased-finetuned-copa-model-step2,,
Mehar/bert-base-uncased-finetuned-copa-model-step3,,
Mehar/bert-base-uncased-finetuned-copa-model-part3,,
Mehar/bert-base-uncased-finetuned-copa-model,,
krplt/VanyaKeshevSD1.5,,
nam194/textsum_bert2bert_10eps,,
JuanjoseCaycedo/AI,,
Qrunir/bondage_v10,,
Celebelian/DialoGPT-medium-jbvmusic,,
Hamzenium/RescueNet,,
hug-r/whisper-small-ft,,
maiia-bocharova/sample_custom_model,,
Flooki10/autotrain-pr_final_covid-19-59314133613,,
EarthnDusk/Lora_SD15_2023,adapter,stable-diffusion-v1-5/stable-diffusion-v1-5
nunojmm/aiberta,,
jq/mbart-mul-en,,
h2oai/h2ogpt-gm-oasst1-en-2048-open-llama-13b,,
DennisLiu0410Winter0101/ddpm-butterflies-128,,
DennisLiu0410Winter0101/ddpm-cifar10-32,,
DennisLiu0410Winter0101/ddpm-cifar10-32-original,,
SyberGen/DoomVModels,,
SyberGen/TheIncredibles-VModels,,
Ruisumi99/Franco,,
C0ttontheBunny/Scorched,,
C0ttontheBunny/Ballora,,
Emilianohack6950/GenOrtega,,
gayboifarti/rvcv2,,
SyberGen/OpePieceVModels,,
darkphipps/NinjaAI,,
Emilianohack6950/staryuuki,,
C0ttontheBunny/Xenophanes,,
C0ttontheBunny/Knucklesexe,,
C0ttontheBunny/Tails.Exe,,
C0ttontheBunny/Eggman.exe,,
C0ttontheBunny/BlackSunEXE,,
scumbubbl/scumAI-models,,
C0ttontheBunny/MommyMearest,,
C0ttontheBunny/AIvoicechangermmvc,,
C0ttontheBunny/Venom,,
C0ttontheBunny/Mouse,,
C0ttontheBunny/WednesdayInfedelityMickey,,
gravelcompbio/Phosformer-ST_with_trainging_weights,,
C0ttontheBunny/LordX,,
C0ttontheBunny/MommyLongLegs,,
hqfang/cosmic-model-1,,
nadsoft/nadsoft-revuer-13b-v0.1,,
C0ttontheBunny/XenophanesV2,,
C0ttontheBunny/SoulTails,,
C0ttontheBunny/SoulKnuckles,,
C0ttontheBunny/SoulEggman,,
C0ttontheBunny/LordChill,,
C0ttontheBunny/TailsDoll,,
duxprajapati/symptom-disease-model,,
AWS/sm-hackathon-setfit-model,,
AWS/sm-hackathon-actionability-9-multi-outputs-setfit-model-v0.1,,
AWS/sm-hackathon-actionability-9-multi-outputs-setfit-all-roberta-large-model-v0.1,,
C0ttontheBunny/betasouls,,
C0ttontheBunny/BetaXenophanes,,
C0ttontheBunny/GoodGuyDoll,,
C0ttontheBunny/JoderLoveSpringtrap,,
WillemVH/E,,
WillemVH/heudfysygfsdf,,
C0ttontheBunny/MamaTattletail,,
mattia-ds/llama-2-7b-miniguanaco,,
mattia-ds/llama-2-7b-mj,,
C0ttontheBunny/Ghazt,,
DialogSynthesizing/vit-base-patch16-224-in21k-finetuned-lora-food101,,
Lord769/Models,,
xxx4sharedxxx/k44iYuk300ep,,
C0ttontheBunny/Potbelly,,
C0ttontheBunny/Mawmsm,,
C0ttontheBunny/Mylifesavings,,
C0ttontheBunny/mmvc,,
C0ttontheBunny/Venom2,,
ParkSY/model_out,,
oelu/test,,
C0ttontheBunny/NewVenom,,
C0ttontheBunny/Carnage,,
C0ttontheBunny/Tricky,,
C0ttontheBunny/Tabi,,
C0ttontheBunny/NormalTricky,,
C0ttontheBunny/Sarvente,,
C0ttontheBunny/Motherextendoappendage,,
indiejoseph/cantonese-llama-2-7b,,
C0ttontheBunny/SCP-682,,
oelu/Testing4MPA,,
duxprajapati/ad_copy_model,,
forest1106/mifo_fubiki,,
Tristepin/LosslessMegaQuakeC-llama2-7b-mini-v4,,
C0ttontheBunny/Sonicexeycr,,
C0ttontheBunny/Sonicexetooslow,,
Navanjana/test_ai,,
C0ttontheBunny/Hypno,,
indiejoseph/cantonese-llama-2-7b-oasst-v1,,
C0ttontheBunny/Sodikken,,
C0ttontheBunny/secret,,
saransh03sharma/causal-llama-2-snips-type3,,
praveensonu/test-llama-2-7b,,
C0ttontheBunny/Alienboi,,
praveensonu/bert-base-cased-32k,,
C0ttontheBunny/PVZZombie,,
Acadys/PointConImageXL,finetune,stabilityai/stable-diffusion-xl-base-1.0
vinay04111/bert-finetuned-squad,finetune,distilbert/distilbert-base-uncased
saransh03sharma/causal-llama-2-snips-type1-50,,
C0ttontheBunny/Mr.Blobby,,
saransh03sharma/causal-llama-2-facebook-en-50,,
saransh03sharma/causal-llama-2-snips-type1-20,,
saransh03sharma/causal-llama-2-snips-type1-40,,
saransh03sharma/causal-llama-2-snips-type1-45,,
saransh03sharma/causal-llama-2-snips-type1-43,,
saransh03sharma/causal-llama-2-snips-type2-50,,
saransh03sharma/causal-llama-2-facebook-es-50,,
saransh03sharma/causal-llama-2-facebook-th-40,,
saransh03sharma/causal-llama-2-Atis-40,,
C0ttontheBunny/Jasonfnf,,
C0ttontheBunny/Ticky,,
C0ttontheBunny/TTnoeffects,,
C0ttontheBunny/voicemodsettings,,
Frixi/JC_Reyes,,
saransh03sharma/causal-llama-2-medical_en,,
NekoMikoReimu/TohoWorkInProgress,,
saransh03sharma/causal-llama-2-medical-webmd,,
saransh03sharma/causal-llama-2-medical-webmd-intent,,
saransh03sharma/causal-llama-2-medical-1mg-bengali,,
saransh03sharma/causal-llama-2-medical-1mg-marathi,,
C0ttontheBunny/GardenWarfareModels,,
aisingapore/sea-lion-7b,,
C0ttontheBunny/Venom_spiderman2,,
C0ttontheBunny/Scp-682new,,
C0ttontheBunny/JLSpringtrap,,
C0ttontheBunny/OGSpringtrap,,
C0ttontheBunny/Springbonnie,,
C0ttontheBunny/TrickyEX,,
C0ttontheBunny/Zardy,,
C0ttontheBunny/UltimateFlippqymodel,,
C0ttontheBunny/Asmodeus,,
aisingapore/sea-lion-7b-instruct-research,finetune,aisingapore/sea-lion-7b
C0ttontheBunny/SCP096redone,,
C0ttontheBunny/fnafucnmodel,,
Acadys/PointCon-Mistral7B,finetune,mistralai/Mistral-7B-Instruct-v0.1
heyjoonkim/llama2-7b_orca_entropy_average_top_9988,,
C0ttontheBunny/Fnafmovieanimatronicmodels,,
heyjoonkim/llama2-7b_orca_random_10000,,
heyjoonkim/llama2-7b_orca_nll_average_top_10000,,
heyjoonkim/llama2-7b_orca_full_50000,,
C0ttontheBunny/Inarius,,
C0ttontheBunny/NightmareBB,,
C0ttontheBunny/Viper,,
Hamzenium/DocuSeek,,
keeve101/mistral7b-open-orca-finetuned-personality-myself,,
C0ttontheBunny/Hellclown,,
C0ttontheBunny/Mllv3,,
C0ttontheBunny/TripleTrouble,,
heyjoonkim/llama2-7b_orca_mink_10000,,
C0ttontheBunny/FuntimeFreddy,,
greatdrg/bert-finetuned-mrpc,,
C0ttontheBunny/GlamFred,,
Alphonsce/Avrora-lora,adapter,runwayml/stable-diffusion-v1-5
nam194/codet5sum_python_v2,,
C0ttontheBunny/Sarventev3,,
ChirathD/llama2_sinhala_tokenizer,,
C0ttontheBunny/Xeno.EXE,,
C0ttontheBunny/ARFreddy,,
C0ttontheBunny/TMNTturtlesintime,,
ChirathD/llama_2_DPT_3,,
C0ttontheBunny/HuTao,,
C0ttontheBunny/BASS,,
C0ttontheBunny/Bowser,,
greatdrg/code-search-net-tokenizer,,
C0ttontheBunny/modelsthatarenotmine,,
ChirathD/Blip-2-test-1,,
ChirathD/Blip-2-test-2,,
ChirathD/Blip-2-test-3,,
ChirathD/Blip-2-test-4,adapter,ybelkada/blip2-opt-2.7b-fp16-sharded
C0ttontheBunny/TrickyOG,,
C0ttontheBunny/fnafjumpscares,,
C0ttontheBunny/AdventureSonic,,
kinory24/wav2vec2-base-timit-demo-google-colab,finetune,facebook/wav2vec2-base
woywan/ddd,,
C0ttontheBunny/DaycareAttendant,,
C0ttontheBunny/EXEBLACKSUNnew,,
C0ttontheBunny/Heathanstop,,
Alphonsce/SDXL-Avrora-lora,,
C0ttontheBunny/Cassidyinterviewed,,
ChirathD/sin_wiki_text,,
C0ttontheBunny/Babyy,,
C0ttontheBunny/Slitherman,,
C0ttontheBunny/AllMcmobs1.21,,
C0ttontheBunny/Ennardinterviewed,,
ayjays132/phillnet,,
C0ttontheBunny/Zig,,
ChirathD/SinTKNGPT2MT5,,
C0ttontheBunny/MovieVenom,,
WasamiKirua/Samantha-1.0-Lora-Phi2,finetune,microsoft/phi-2
C0ttontheBunny/Fnafreal,,
ayjays132/PhillnetLarge,,
C0ttontheBunny/BBOv2,,
C0ttontheBunny/starwarsmodels,,
ChirathD/Llama_2_Sin_Tokenizer,,
nicolauduran45/affilgood-affiliation-span,,
C0ttontheBunny/NewFuntimeModels,,
bhcghjgv/NDOT-SPINALOT,,
bhcghjgv/NOTTI-OSAMA,,
C0ttontheBunny/flvoicechanger,,
ElonTusk2001/zephyr-7b-sft-qlora,adapter,mistralai/Mistral-7B-v0.1
C0ttontheBunny/Neco-ArcOv2,,
ayjays132/PhillnetLargeQuantized,,
cquentin48/context_based_qa,finetune,almanach/camembert-base
graizelle/glitter,adapter,runwayml/stable-diffusion-v1-5
C0ttontheBunny/Lethalmodels,,
ma-zihan/PPO-LunarLander-v2,,
C0ttontheBunny/Portalmodels,,
C0ttontheBunny/Mariomodels,,
C0ttontheBunny/Cynnoeffects,,
dhcppc0/soyle_22_01,,
minhduc201/vinallama-peft-7b-chat,,
Natet/rut5_base_sum_gazeta-finetuned_lith,finetune,IlyaGusev/rut5_base_sum_gazeta
zaibutcooler/ve-gans,,
abwabai/mt5-base-relationship-accounting-combined-classification-lora-8bit,,
NagisaNao/models,,
graizelle/phee_2,adapter,cagliostrolab/animagine-xl-3.0
graizelle/phee_1,adapter,stabilityai/stable-diffusion-xl-base-1.0
C0ttontheBunny/HulkOv2,,
nicolauduran45/affilgood-ner-test-v4,,
ENERGY-DRINK-LOVE/lora_freeze-inst1.4-dedup_dpo-v2,adapter,jingyeom/freeze_KoSoLAR-10.7B-v0.2_1.4_dedup
nicolauduran45/affilgood-ner-test-multilingual-v4,,
graizelle/grle,adapter,runwayml/stable-diffusion-v1-5
C0ttontheBunny/Catnap,,
aisingapore/sea-lion-7b-instruct,finetune,aisingapore/sea-lion-7b
C0ttontheBunny/TankmanOv2,,
jq/marianmt_many2eng_leb,,
C0ttontheBunny/UltimateTrickyOv2,,
C0ttontheBunny/PlanktonOv2,,
MasakiK/stack-llama-2,,
Navanjana/Sinhala-Tokenizer,,
C0ttontheBunny/MikePollockEggmanOv2,,
Wtyoudontsee/Uploads,,
C0ttontheBunny/BobOv2,,
C0ttontheBunny/thing,,
jq/t5-many-to-eng,,
C0ttontheBunny/TrickyMiscstuff,,
C0ttontheBunny/BrackenandNutcracker,,
jq/madlad-many-to-eng,,
jq/umt5-pretrained,,
cquentin48/open_domain_vector_qa,,
jq/umt5-pretrained-many-to-eng,,
C0ttontheBunny/Majinmodels,,
jq/flan-t5-many-to-eng,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1,adapter,meta-llama/Llama-2-7b-chat-hf
mavinsao/mi-roberta-base-old,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_2_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_8_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_2_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_4_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_2_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_4_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_8_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_2_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_4_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_8_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_2_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_2_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0008,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_8_0.0008,,
C0ttontheBunny/Familyguymodels,,
jq/nllb-many-to-eng,,
jq/m2m100_418M-fr,,
jq/artifacts,,
cquentin48/open_domain_vector_dim_qa,,
jq/nllb-many-to-eng-lr1e-3,,
C0ttontheBunny/MacTonightOv2,,
jq/nllb-1.3B-many-to-eng,,
Creeper137/stampylonghead,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_2_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_4_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_16_32_0.01_8_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_2_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_4_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_32_32_0.01_8_0.0002,,
darkphipps/ninja_ai,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_2_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_4_0.0002,,
ferrazzipietro/Llama-2-7b-chat-hf_adapters_en.layer1_4_torch.bfloat16_64_32_0.01_8_0.0002,,
jq/nllb-1.3b,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_8_torch.bfloat16_16_32_0.05_4_0.0002,,
FurnTheFurnace/rvc-v2-models,,
jq/nllb-1.3B-many-to-many,,
jq/nllb-1.3b-many-to-many-step800,,
C0ttontheBunny/GoodguyOv2,,
userdavek/mt5-small-finetuned-amazon-en-es,finetune,google/mt5-small
jq/nllb-1.3B-many-to-many-step-2k,,
ferrazzipietro/Llama-2-13b-chat-hf_adapters_en.layer1_8_torch.bfloat16_16_32_0.05_4_0.0002_simplePromptFormat,,
C0ttontheBunny/SkyOv2,,
woywan/data,,
C0ttontheBunny/HogOv2,,
C0ttontheBunny/StarvedOv2,,
woywan/data1,,
C0ttontheBunny/DukeOv2,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_8_torch.bfloat16_16_32_0.05_4_0.0002,,
C0ttontheBunny/commissionshit,,
ChirathD/outputs,adapter,google/gemma-2b
C0ttontheBunny/LittleNightmaresModels,,
C0ttontheBunny/JokerOv2,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_32_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_32_64_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_64_64_0.05_4_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_16_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_16_64_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_32_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_32_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_32_64_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_32_64_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_64_32_0.05_8_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_64_64_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_4_torch.bfloat16_64_64_0.05_8_0.0002,,
C0ttontheBunny/Fnafucnmodels,,
C0ttontheBunny/HL1models,,
ElonTusk2001/zephyr-7b-dpo-full,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_8_torch.bfloat16_16_32_0.05_2_0.0002,,
ferrazzipietro/Llama-2-13b-chat-hf__adapters_en.layer1_8_torch.bfloat16_8_16_0.01_2_0.0002,,
