Model ID,Type,Base Model
sleepdeprived3/Mistral-Small-24B-Instruct-2501_EXL2_4bpw_H8,quantized,mistralai/Mistral-Small-24B-Base-2501
Quazim0t0/RZA-GGUF,,
Quazim0t0/GZA-GGUF,,
OddTheGreat/Malevolent_12B.v2,merge,"LatitudeGames/Wayfarer-12B, DavidAU/MN-GRAND-Gutenberg-Lyra4-Lyra-12B-DARKNESS"
OddTheGreat/Malevolent_12B.v2-Q8_0-GGUF,quantized,OddTheGreat/Malevolent_12B.v2
OddTheGreat/Aggregat_18.5B,merge,"OddTheGreat/Unity-12B, Delta-Vector/Rei-12B, OddTheGreat/Badman_12B"
OddTheGreat/Aggregat_18.5B-Q4_K_M-GGUF,quantized,OddTheGreat/Aggregat_18.5B
nvjob/crack-ru-v1-gguf,quantized,mistralai/Mistral-Nemo-Instruct-2407
Quazim0t0/Inspector-GGUF,,
Quazim0t0/SZA-GGUF,,
Quazim0t0/Loke-GGUF,,
Quazim0t0/Mithril-GGUF,,
Quazim0t0/Adamant-GGUF,,
Quazim0t0/Halo-GGUF,,
Quazim0t0/Venti-20b,,
Quazim0t0/Venti-GGUF,,
arshiaafshani/Arsh-V1,,
Quazim0t0/Katana-8b-sce,,
Quazim0t0/TB0-8B-sce,,
Quazim0t0/Aura-8B-Linear,merge,"Quazim0t0/GivingTree-8b-sce, bunnycore/HyperLlama-3.1-8B, Quazim0t0/Chromatic-8b-sce, Quazim0t0/Jekyl-8b-sce"
PeterLauLukCh/Mistral7B-DPO-clean,finetune,alignment-handbook/zephyr-7b-sft-full
xDAN2099/DeepSeek-R1-Distill-Qwen-32B-GRPO,,
Aurogenic/Brain-Tumor-Classifier,,
Joseph717171/DeepHermes-3-Llama-3.1-8B-Preview-OQ8_0-F32.EF32.IQ4_K-Q8_0-GGUF,,
FinanceMTEB/Fin-e5,finetune,mistralai/Mistral-7B-v0.1
OddTheGreat/Philistine_14.7B,merge,"Delta-Vector/Hamanasu-15B-Instruct, prithivMLmods/Phi-4-o1, prithivMLmods/Megatron-Opus-14B-2.0, pankajmathur/orca_mini_phi-4"
omlab/VLM-R1,,
casaitao/UNIP,,
arshiaafshani/Arsh-V1-FineTunes,finetune,arshiaafshani/Arsh-V1
Creekside/LiA-Reasoning-Qwen-2.5-GRPO,,
ewideplus/indoedubert-bge-m3-exp2,finetune,BAAI/bge-m3
Creekside/Lia-01-quants,quantized,Creekside/Qwen-2.5-GRPO-1e
sometimesanotion/LamarckInfusion-14B-v1,merge,"sometimesanotion/Lamarck-14B-v0.7-Fusion, sometimesanotion/Lamarck-14B-v0.7"
marcuscedricridia/olmner-o1-7b,merge,"marcuscedricridia/olmner-della-7b, suayptalha/Clarus-7B-v0.2"
marcuscedricridia/pre-cursa-o1-v1.2,merge,"marcuscedricridia/cursa-o1-7b, marcuscedricridia/absolute-o1-7b, marcuscedricridia/sbr-o1-7b"
LeroyDyer/_Spydaz_Web_AI_AGI_R1_MasterCoder,finetune,LeroyDyer/_Spydaz_Web_AI_AGI_R1_X2
lwl-uestc/Qwen_7B_distill_S1_3epoch,finetune,Qwen/Qwen2.5-7B-Instruct
oriel9p/LongHero-FT-HebNLI-LCHAIM,,
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Teacher,finetune,LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Student
TheoVincent/EauDeCQL,,
Rombo-Org/Qwen_QwQ-32B-GGUF_QX_k_f32,,
sm54/QwQ-Qwen2.5-Coder-Instruct-32B-Q4_K_M-GGUF,quantized,sm54/QwQ-Qwen2.5-Coder-Instruct-32B
trashpanda-org/Qwen2.5-32B-Marigold-v1-ep2,,
clecho52/r1distilevillora,,
manifestasi/wav2vec2-large-xlsr-bahasa-indonesia-manifestasi-indo-v2,,
RichardLu/mistral7b_sota_aspectextraction_res14,finetune,unsloth/mistral-7b-instruct-v0.3-bnb-4bit
RichardLu/mistral7b_sota_aspectextraction_laptop,finetune,unsloth/mistral-7b-instruct-v0.3-bnb-4bit
RichardLu/llama3_aspectextraction_res14,,
DavidAU/Qwen2.5-QwQ-32B-Four-Banger,merge,"OpenPipe/Deductive-Reasoning-Qwen-32B, qihoo360/TinyR1-32B-Preview, Qwen/QwQ-32B, deepseek-ai/DeepSeek-R1-Distill-Qwen-32B"
RichardLu/llama3_sota_aspectextraction_laptop,,
prithivMLmods/Viper-Coder-32B-Elite13,finetune,Qwen/QwQ-32B
prithivMLmods/Viper-Coder-7B-Elite14,finetune,prithivMLmods/Viper-Coder-HybridMini-v1.3
moot20/gemma-3-12b-it-MLX-4bits,quantized,google/gemma-3-12b-it
jdqqjr/DeepSeek-R1-Distill-Qwen-1.5B-Uncensored,finetune,deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B
Monor/Qwen1.5-0.5B-h-world,,
icefog72/IceSakeV6RP-7b,,
Monor/Qwen2-7B-h-world,,
Akashiurahara/Llamma-3.2-1B-Anthropic-HHRLHF-RolePlay-Uncensored,quantized,huihui-ai/Llama-3.2-1B-Instruct-abliterated
ts1829/obama_gpt2,,
ts1829/trump_gpt2,,
npleshkanov/training_output,,
npleshkanov/rutoxicity-classification,,
npleshkanov/labse-rutoxicity-classification,,
npleshkanov/dannysmirnov_toxicity_model,,
npleshkanov/ru-labse-toxic,,
npleshkanov/adapter_labse_intent_classifier,,
Chunte/hgc,,
tai-dang11/roberta-base-finetuned-sentiment140,,
thkkvui/distilbert-base-uncased-finetuned-emotion,,
Jellywibble/dalio-principles-finetune,,
Jellywibble/dalio_reward_model_v1,,
Jellywibble/dalio-reward-synthetic-data,,
Jellywibble/elon-bot,,
Jellywibble/dalio-reward-model-charlie-v1,,
Jellywibble/gpt-neo-1.3B,,
Jellywibble/dalio-reward-charlie-v1,,
Jellywibble/dalio-reward-model-v1,,
Jellywibble/dalio-reward-v3,,
Jellywibble/opt-6.7b-dalio-book-pretrain,,
Jellywibble/opt-6.7b-dalio-pretrain,,
Jellywibble/dalio-6.7b-finetune-convo-pretrain-book-bs4,,
Jellywibble/dalio_pretrain_book_finetune_convo-v3_checkpoint_10,,
Jellywibble/dalio-principles-pretrain-v1,,
Jellywibble/dalio-neo-125m-bce-reward-model,,
Jellywibble/dalio_pretrained_finetuned_30b-bs4-4e-6lr-2epoch-seed1,,
Jellywibble/neo-125m-dalio-rm-wills-loss-function-by-tr,,
Jellywibble/neo-125m-wills-loss-function-by-tr,,
Jellywibble/dalio-convo-finetune-restruct,,
Jellywibble/dalio-principles-pretrain-v2,,
Jellywibble/dalio-bot-pretrain-finetune-restruct,,
Jellywibble/Dalio-Synthetic-Pretrain-Finetuned,,
Jellywibble/dalio-pretrain-cleaned-v4,,
Jellywibble/dalio-pretrain-finetuned-restruct-v4,,
Jellywibble/dummy_question_mark_model,,
Jellywibble/dalio-pretrain-6.7b-v2,,
Jellywibble/gptneo125M-rm-on-100-qa-pairs,,
Jellywibble/dalio-pretrain-finetuned-restruct-v5,,
Jellywibble/dalio-io-6.7b,,
Jellywibble/dalio-io-6.7b-cp350,,
Jellywibble/RobModelWithSyntheticDalio-cp1300,,
Jellywibble/gpt2_dalio_reward_model_v0,,
samuelchazy/distilgpt2-finetuned-wikitext2,,
Jellywibble/dalio-io-30b-cp1500,,
thkkvui/xlm-roberta-base-finetuned-panx-de,,
thkkvui/xlm-roberta-base-finetuned-panx-de-fr,,
thkkvui/xlm-roberta-base-finetuned-panx-fr,,
thkkvui/xlm-roberta-base-finetuned-panx-it,,
thkkvui/xlm-roberta-base-finetuned-panx-en,,
thkkvui/xlm-roberta-base-finetuned-panx-all,,
Red54/waifu-diffusion-v1-3-5,,
Red54/waifu-diffusion-v1-3-5-tainted,,
momoura/lora-characters,,
momoura/lora-styles,,
asaderu/sunnishia_textclass,,
Jellywibble/12m-retry-continue-combined-regressor-epoch-1,,
eReverter/bert-finetuned-squad,,
Jellywibble/ensmble-ppo-3k,,
Jellywibble/k8-ppo-9k,,
Jellywibble/retry-and-continue-8500-0902,,
Jellywibble/pure-retry-step-12k-0902,,
Jellywibble/retry-continue-xl-lit-5000,,
Jellywibble/retry-continue-xl-lit-9000,,
Jellywibble/retry-continue-xl-gptj-5000,,
Jellywibble/retry-continue-xl-gptj-2500,,
Jellywibble/retry-continue-xl-gptj-8000,,
Jellywibble/retry-continue-xl-gptj-7500-1002,,
Jellywibble/retry-continue-xl-gptj-6500-1002,,
Jellywibble/retry-and-continue-xl-gptj-1500-1002,,
Jellywibble/gpt2-xl-rm-online-ckpt-5k,,
hikozaemon/nva-quicksand,,
hikozaemon/nva-animequicksand,,
hikozaemon/nva-muddyfetish,,
Ekgren/distilgpt2-finetuned-common-voice,,
winniechow/my_awesome_model,,
saberzl/LunarLnder-v2,,
yngbless/yngblass,,
saberzl/q-FrozenLake-v1-4x4-noSlippery,,
saberzl/taxi,,
saberzl/taxi_v2,,
saberzl/taxi_v3,,
saberzl/taxi_v4,,
sana123/coqui-ai-sinhala-tts,,
SD1945/r1n0sdai,,
SD1945/az1z1sdai-realistic_view-v1.0,,
SD1945/face-az1z1sdai-1.0,,
SD1945/face-r1n0sdai-1.0,,
SD1945/face-r1n0sdai,,
heziyevv/my_awesome_model,,
SD1945/face-r1n0sdai-3.0,,
SD1945/ft-face-az1z1sdai,,
sethjsa/lora-noise-alpaca,,
rirv938/GPTQ-LLaMa-65B-4bit-triton,,
SD1945/ft-facehd-az1z1sdai-0.1,,
rirv938/GPTQ-LLaMa-30B-4bit-triton-g128,,
rirv938/Wizard-Vicuna-13B-Uncensored-GPTQ-4bit-g128,,
SD1945/db-facehd-az1z1sdai,,
winniechow/rm_merged_0,,
winniechow/rm_0,,
winniechow/rm_1,,
winniechow/rm_2,,
winniechow/rm_3,,
winniechow/rm_4,,
winniechow/rm_5,,
winniechow/rm_6,,
winniechow/rm_7,,
winniechow/rm_8,,
winniechow/rm_9,,
rirv938/dummy-qlora-llama-30b,,
andrewshi/bert-finetuned-squad,,
andrewshi/bert-finetuned-squad-accelerate,,
thkkvui/xlm-roberta-base-finetuned-JaQuAD,,
router727/ViTForImageClassification,,
router727/vit-base-patch16-224-in21k,,
SD1945/facehd-r1n0sdai,,
eReverter/bert-finetuned-cnn_dailymail,,
ApatheticWithoutTheA/uytiuyuy,,
rirv938/Wizard-Vicuna-30B-Uncensored-GPTQ-Act-Order-False,,
Climate-TwitterBERT/Climate-TwitterBERT-step1,,
amazon/FalconLite,,
SD1945/An63LL0rACh4N-epiCRealismV4,,
SD1945/myz3348-epiCRealism,,
SD1945/M4rV4n-epiCRealism,,
rirv938/wizard-vicuna-13b-uncensored-awq-4bit-g128,,
ebony59/gptj-edit-100k,,
rirv938/wizard-vicuna-30b-uncensored-awq-4bit-g128,,
rirv938/WizardLM-33B-V1.0-Uncensored-awq-4bit-g128,,
rirv938/manticore-30b-chat-pyg-alpha-awq-4bit-g128,,
Rozi05/QuoteVibes_Model_Trained,finetune,Rozi05/QuoteVibes_Model_Trained
huytx267/function_retrieval,,
Garlen/Llama2-Chinese-13b-Chat-ggml,,
huytx267/db_retrieval,,
huytx267/db_retrieval_bartpho,,
rirv938/llama-70b-awq-4bit-g128,,
Violet58/dogeai-openjourney,,
amazon/sm-hackathon-actionability-9-multi-outputs-setfit-model-v0.1,,
amazon/sm-hackathon-actionability-9-multi-outputs-setfit-all-roberta-large-model-v0.1,,
amazon/sm-hackathon-actionability-9-multi-outputs-setfit-all-distilroberta-model-v0.1,,
amazon/sm-hackathon-actionability-9-multi-outputs-setfit-all-distilroberta-model-v0.2,,
ccbeauchamp/asdfjk,,
Viniciaao/DanielSantos,,
ebony59/llama7b-AO3-1k,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p0,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p1,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p2,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p4,,
ebony59/llama-7b-AO3-1to1,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p8,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p10,,
NischayDnk/RSNA_ABD_data_type2_v1_hf_p12,,
Mohaddz/SAGANtest,,
ebony59/ebony59-llama7b-AO3-1k,,
hanzla/Wizard-Vicuna-7B-Uncensored-HF_REFINED,,
Nexesenex/vigogne-33b-instruct-GGUF,,
MUSTAR/MemChoRVC,,
Arnic/T5P5,,
samuelchazy/distilbert-base-uncased-finetuned-squad,,
edferso/SyRaven,,
Viniciaao/GabGostoso,,
ebony59/llama7b-AO3-IO,,
Tulantuna1/model-backup,,
thkkvui/xlm-roberta-base-finetuned-massive,finetune,FacebookAI/xlm-roberta-base
ReggieBr/Victoria,,
huytx267/matching_default,,
manul694/Kizaru,,
thkkvui/mDeBERTa-v3-base-finetuned-nli-jnli,finetune,microsoft/mdeberta-v3-base
HelgaKr/whisper-DS2,,
Dhanush582/modelx,,
blockplacer4/HobbyKi-V1,,
blockplacer4/Hobby-Ki-V2,,
blockplacer4/HobbyKi-V3-Test,,
amazon/FalconLite2,,
blockplacer4/Hobby-Ki-V3,,
ledinhnguyen00/EmoraBert,finetune,wonrax/phobert-base-vietnamese-sentiment
EzFell/SophieWalten,,
blockplacer4/Hobby-Ki-V4,,
EzFell/Tammy_TWF,,
ledinhnguyen00/EmoraBert5,,
blockplacer4/TestModel-yk,,
ChenyangLyu/mistral-flan-collection-3k,,
ebony59/chai_reward_model_gpt2_test1,,
blockplacer4/Hobby-Ki-V6,,
blockplacer4/Hobby-Ki-V7,,
blockplacer4/Hobby-Ki-V8,,
blockplacer4/Hobby-Ki-V9,,
SalomonMetre13/nnd_fr_mt,,
blockplacer4/Hobby-Ki-V10,,
himanshubeniwal/xlm_cl_cf_1700,,
blockplacer4/Hobby-Ki-V11,,
abdulrahman-nuzha/results,finetune,meta-llama/Llama-2-7b-hf
SalomonMetre13/nnd_fr_mt_v2,,
chunping-hf/fish-diffusion_space,,
dcongtinh/flan-t5-small-imdb-text-classification,,
dcongtinh/flan-t5-xl-imdb-text-classification,,
dcongtinh/flan-t5-large-imdb-text-classification,,
rirv938/khoantap-mythical-wizard-rp-v11,,
owanr/ghc-google-t5-v1_1-xl-inter-frequency-model-cross-ent-batch-size,finetune,google/t5-v1_1-xl
thoddnn/SmartChunk-0.1-Mistral-7B,,
SD1945/your-model-name,,
SD1945/C1n0M4y4,,
trishah/llama-2-7b-hf,,
rezaqorbani/whisper-small-sv,finetune,openai/whisper-small
zikko121/results,,
zikko121/hahw,,
zikko121/zikko121,,
xieyuquan/ppo-LunarLander-v2,,
parchiev/rubert-base-cased-finetuned-kinopoisk_old,,
owanr/SBIC-roberta-base-intra-frequency-model_annots,finetune,FacebookAI/roberta-base
rezaqorbani/WhisperCheckpoints,,
mrtechnoo/roberta-base-squad2-finetuned-squad,,
winniechow/bert-finetuned-squad,,
MUSTAR/Hoshino_Ai_Ru,,
saddam213/swin-ir-x4-onnx,,
EthanRhys/Sailor-Moon-LA-RVC-Models,,
SalomonMetre13/de_fr_translation_model,,
Rozi05/Quotes-V3,,
born2build/ppo-LunarLander-v2,,
Alchem/bert-finetuned-squad,finetune,google-bert/bert-base-cased
being-ali/atifaslam,,
tndklab/wav2vec-jdrt-RTSplit_and_SpeakerSplitModel-0107-5,finetune,jonatasgrosman/wav2vec2-large-xlsr-53-japanese
SalomonMetre13/fr_nnd_mt_v1,,
MyLo254/Morgan,,
Prasant/Llama2-7b-qlora-chat-support-bot-faq,,
ayousanz/style-bert-vits2-pre-model-v0,,
kuanhuggingface/text-guided-vc-encodec-ar-v2-subset-bsz6-epoch4-t5-base-encoder,,
mclemcrew/MixologyDB,finetune,distilbert/distilbert-base-uncased
kuanhuggingface/text-guided-vc-encodec-ar-v2-subset-bsz6-epoch4-t5-base-encoder-battleship,,
KonstantinosKK/diffusion-sdxl-dpo,,
ayousanz/style-bert-vits2-pretraing-v1,,
rodrigoasth/llama-2-7b-hf,,
tndklab/Wav2vec_1,finetune,jonatasgrosman/wav2vec2-large-xlsr-53-japanese
Jellywibble/1M_bert,,
dcongtinh/llama-7b-finetuned-mental-health-conversational,,
cmh/gemma-7b-it.Q8_0.gguf,,
Jellywibble/1m_topic_model,,
navodit17/dum-dum,,
Chr1st/AviAI,,
jointriple/sample-model,,
jointriple/sample-model-moritz,,
NischayDnk/derek-exp1-1024len-zephyr-1,,
NischayDnk/host-test-exp1-mistral-512seqlen,,
hanzla/gemma-2b-it-ds,,
hanzla/gemma-2b-datascience-instruct,,
kunalkumarsahoo/lunarlander-ppo,,
regel-corpus/hunflair2-regel-tissue,,
hanzla/gemma-2b-alpaca-merged,,
ayousanz/style-bert-vits2-pretraing-v5,,
Moon-Ahn/kmistral-7b-v1-q4f16_1-MLC,,
Moon-Ahn/kllama2-instruct-chat-q4f16_1-MLC,,
Walmart-the-bag/Quintellect-10.7B,,
Moon-Ahn/kllama2-7b-v1-q4f16_MLC,,
agomberto/my_fancy_model,finetune,distilbert/distilbert-base-uncased
withourai/Sakura-1B8-Alignment-GGUF,,
hanzla/gemma-2b-datascience-instruct-v3-adapters,,
hanzla/gemma-2b-datascience-instruct-v3.5-adapters,finetune,google/gemma-2b
hanzla/gemma-2b-datascience-instruct-v4-adapters,,
hanzla/gemma-2b-datascience-instruct-v4.5-adapters,,
hanzla/gemma-2b-datascience-instruct-v5-adapters,finetune,google/gemma-2b
dosa777/gemma-medical_qa-Finetune,,
dosa777/gemma-ko_qa-GGUF,,
hsmjpg/lcm-models-1.5,,
RandomDataScientist/test,,
RandomDataScientist/test2,,
dosa777/gemma-kmslab_qa-Finetune,,
dosa777/gemma-kmslab_qa-GGUF,,
dosa777/gemma-kmslab_qa-Finetune-7b,,
dosa777/gemma-kmslab_qa_16-GGUF,,
jsbaicenter/MedPrescription-FineTuning-adapters,,
narinzar/llama-2-7b-platypus,,
ac4462/gpt2-large-lora-sft,,
Spartacus777/Spartacus777,,
jsbaicenter/MedPrescription-FineTuning-v2-adapters,,
Shaivn/address-detection-model,,
Virus-Proton/mistral_finetuned,adapter,hishab/titulm-mpt-1b-v2.0
LucasG2008/xlm-roberta-base-finetuned-panx-de,,
foolunderscore/GlennAI-04.19.2024,,
romilshah16/llava-v1.6-vicuna-7b,,
romilshah16/clip-vit-large-patch14-336,,
Elizezen/Omnia-2x7B,,
hsmjpg/motion-lora-7sm,,
jsbaicenter/MergedModel-MedPrescription,,
Moon-Ahn/phi2_q4f16-MLC,,
aliekens/distilbert-base-uncased-finetuned-jd-eng,finetune,distilbert/distilbert-base-uncased
Moon-Ahn/Mistral-7B-Instruct-v0.2-q4f16_1-MLC,,
Moon-Ahn/llama_2_ko_7b_chat-q4f16_1-MLC,,
Moon-Ahn/kllama_finetune_hyunwook,,
Moon-Ahn/kllama_finetune_hyunwook2,,
Alexliex/test,,
Moon-Ahn/kllama_finetune_hyunwook2-q4f16_1-MLC,,
jp-prakash/attribute_extraction_demo,,
Victoriatr07/Mistral-XRF-Instruct,,
GazTrab/hui,adapter,stabilityai/stable-diffusion-xl-base-1.0
rowanwinters/k_diffusion,,
wassemgtk/merge-passthrough-Meta-Llama-3-8B-Instruct,finetune,meta-llama/Meta-Llama-3-8B-Instruct
wassemgtk/4nd-big-llm,finetune,MaziyarPanahi/calme-2.4-llama3-70b
wassemgtk/big-miqu-71,finetune,alpindale/miqu-1-70b-pytorch
wassemgtk/mistral-llama,merge,"meta-llama/Meta-Llama-3-8B-Instruct, cognitivecomputations/dolphin-2.8-mistral-7b-v02"
amew0/mylora-shepherd,,
romilshah16/VILA-2.7b,,
mipo57/kto-aligned-model-lora,adapter,Surfer/humanizer_dataset_v2_llama_3_8b_instruct_full_training_e10_snapshot
Moon-Ahn/whisper-small-hi,,
fishtanker/sd-gugg-model-lora-sdxl,adapter,stabilityai/stable-diffusion-xl-base-1.0
ledinhnguyen00/love,adapter,runwayml/stable-diffusion-v1-5
wassemgtk/big-p,finetune,abacusai/Smaug-72B-v0.1
wassemgtk/big-p-128k,finetune,abacusai/Llama-3-Giraffe-70B
honnlp/videomae-base-finetuned-ucf101-subset,finetune,MCG-NJU/videomae-base
amew0/mylora-shepherd-v120524,,
Moon-Ahn/komistral-7b-v1-q4f16_1-MLC,,
wassemgtk/Tiny-ll,,
wassemgtk/very-creative,finetune,sophosympatheia/Midnight-Miqu-70B-v1.5
wassemgtk/FC,finetune,meetkai/functionary-medium-v2.4
wassemgtk/mt-best,finetune,abacusai/Smaug-Llama-3-70B-Instruct
aadhistii/mobilebert-model-1,finetune,distilbert/distilbert-base-uncased
withourai/whisper-large-v2-ja-mix-faster,,
Moon-Ahn/mistral_edit,,
Moon-Ahn/mistral_finetune-MLC,,
amazon/MistralLite-AWQ,,
Jellywibble/47k_llama3_dpo_fc_5beta_7e-7lr,,
Jellywibble/ChateauLafite8BRawQLORA,,
Jellywibble/ChateauLafite8BUnquantQLORA,,
Jellywibble/ChateauLafite8BLORA,,
rexching/lora_model,finetune,unsloth/llama-3-8b-bnb-4bit
rexching/cosmetic_lora,finetune,unsloth/llama-3-8b-bnb-4bit
xieyuquan/vit-base-oxford-iiit-pets,,
Viniciaao/Kai,,
aadhistii/distilbert-ner-model,finetune,distilbert/distilbert-base-uncased
ledinhnguyen00/majicmix-lora,,
Jellywibble/test,,
ledigajobb/llama2_relevant_profession,,
eipi1-0/Qwen2-7B-Q4_K_M-GGUF,quantized,Qwen/Qwen2-7B
jointriple/brand_classification_1_20240611,,
jointriple/brand_classification_1_20240611_model,,
jointriple/brand_classification_1_20240611_tokenizer,,
koenopok/q-FrozenLake-v1-4x4-noSlippery,,
koenopok/q-Taxi-v3,,
koenopok/ppo-LunarLander-v2,,
carvalhomb/llama38binstruct_summarize,adapter,NousResearch/Meta-Llama-3-8B-Instruct
jointriple/brand_classification_1_20240618_model,,
jointriple/brand_classification_1_20240618_tokenizer,,
jointriple/brand_classification_1_20240618_model_2,,
jointriple/brand_classification_1_20240618_tokenizer_2,,
jointriple/brand_classification_1_20240618_model_3,,
jointriple/brand_classification_1_20240618_tokenizer_3,,
jointriple/brand_classification_1_20240618_model_4,,
jointriple/brand_classification_1_20240618_tokenizer_4,,
arshiaez/hubbert,,
BRIAN12682/Natural-Language-Explanations,,
Moon-Ahn/gemma-2b-it-sft-q4f16_1-MLC,,
amew0/llama3-8b,,
kathleenge/qa-model,finetune,unsloth/mistral-7b-v0.3-bnb-4bit
amew0/l3-8b-medical-v240622193618,,
amew0/l3-8b-medical-v240623023136,,
samiur-r/fine-tuned-llama3-banglish-mood-meter,adapter,unsloth/llama-3-8b-bnb-4bit
BRIAN12682/microscopy-image-captioning,,
jointriple/brand_classification_1_20240624_model_1,,
jointriple/brand_classification_1_20240624_tokenizer_1,,
Moon-Ahn/llama_3_ko_8b-q4f16_1-MLC,,
pigas/opt-125m-gptq-2-bit,,
jointriple/brand_classification_2_20240626_model_1,,
kathleenge/qa-model-1,finetune,unsloth/mistral-7b-instruct-v0.3-bnb-4bit
jointriple/brand_classification_2_20240627_model_1,,
jointriple/brand_classification_1_20240627_model_1,,
jointriple/brand_classification_1_20240627_tokenizer_1,,
BRIAN12682/malaria-captioning-v2,,
jointriple/brand_classification_2_20240628_model_1,,
jointriple/brand_classification_2_20240628_model_2,,
BTX24/food_classifier,finetune,google/vit-base-patch16-224-in21k
Jellywibble/Hathor_Stable-v0.2-L3-8B,,
Jellywibble/temp_3k_samples,,
ledigajobb/unified_skill_ner_echo,,
ledigajobb/unified_en_ner_echo,,
BRIAN12682/final-malaria-captioning,,
jointriple/brand_classification_2_20240703_model_1__0_920995,,
Jellywibble/qlora_30k_pref_data_ep1,,
Jellywibble/qlora_60k_pref_data_ep1,,
Jellywibble/qlora_90k_pref_data_ep1,,
Jellywibble/qlora_120k_pref_data_ep1,,
Jellywibble/qlora_120k_pref_data_ep2,,
Jellywibble/lora_sft_elo,,
Jellywibble/lora_30k_pref_data_ep1,,
Jellywibble/lora_60k_pref_data_ep1,,
Jellywibble/lora_90k_pref_data_ep1,,
Jellywibble/lora_120k_pref_data_ep1,,
Jellywibble/lora_120k_pref_data_ep2,,
jointriple/brand_classification_2_20240704_model_1__0_9168,,
jointriple/brand_classification_2_20240704_model_2__0_xxxx,,
modeliaai/bottom_neck_segmenter,,
jointriple/brand_classification_2_20240705_model_5,,
Jellywibble/nguy-alignment-regression-ep3,,
Jellywibble/meseca-20062024-c1,,
Jellywibble/nguy-alignment-regression-cp128,,
Jellywibble/gpt2_xl_pairwise_89m_step_347634,,
Jellywibble/WibbleWobble,,
Moon-Ahn/llama_3_ko_8b_tune-q4f16_1-MLC,,
jointriple/brand_classification_20240708_model_1_distilbert_0_980011,,
jointriple/brand_classification_20240708_model_2_distilbert_0_980011,,
ArbaazBeg/phi3-27k,,
aadhistii/tsel-finetune-bert-base-indonesian-1.5G-sentiment-analysis-smsa,finetune,ayameRushia/bert-base-indonesian-1.5G-sentiment-analysis-smsa
ArbaazBeg/phi3-complete-rough,,
ArbaazBeg/phi3-10k-dataset-ep1,,
ArbaazBeg/phi3-mini-4k-10k-again,,
ArbaazBeg/phi3-mini-4k-10k-zero,,
ArbaazBeg/phi3-mini-4k-10k-one,,
saddam213/DreamCrafter-LCM-onnx,,
ArbaazBeg/phi3-mini-4k-10k-two,,
ArbaazBeg/phi3-mini-4k-full-zero-20580,,
amew0/Meta-Llama-3-8B-Instruct-v240714045919,,
giacomosardo/outdoor-activity,,
amew0/Meta-Llama-3-8B-Instruct-v240714045919_si113600,,
minaiosu/lordka,,
jointriple/brand_classification_20240715_model_distilbert_0_9829,,
Moon-Ahn/llama_3_ko_8b_tune2-q4f16_1-MLC,,
koenopok/dqn-SpaceInvadersNoFrameskip-v4,,
