Model ID,Type,Base Model
just1nseo/tulu2-13b-cost-tulumix-5e-7,adapter,allenai/tulu-2-13b
just1nseo/tulu2-13b-cost-tulumix-5e-6,adapter,allenai/tulu-2-13b
just1nseo/tulu2-13b-cost-tulumix-1e-6,adapter,allenai/tulu-2-13b
just1nseo/tulu2-13b-cost-tulumix-5e-7-nojudge,adapter,allenai/tulu-2-13b
shmarymane/Sin,,
just1nseo/tulu2-7b-cost-UF-UI-judge13b-5e-7,adapter,allenai/tulu-2-7b
just1nseo/tulu2-13b-cost-UI-UF-7bjudge-5e-7,,
just1nseo/tulu2-13b-cost-UI-UF-7bjudge,adapter,allenai/tulu-2-13b
Kuvvi/bnf,,
just1nseo/tulu-2-7b-full-UF-5e-7,finetune,allenai/tulu-2-7b
just1nseo/tulu-2-13b-full-UF-5e-7,,
multitensor/mistral_llava_07_may,,
nepfaff/sd-class-butterflies-32,,
dgdgafrg/videomae-base-finetuned-ucf101-subset,,
kataragi/flatline,,
Padajno/distilhubert-finetuned-gtzan,finetune,ntu-spml/distilhubert
Padajno/distil-ast-audioset-finetuned-gtzan,finetune,bookbot/distil-ast-audioset
Insanelycool/llama-3-sqlcoder-8b-Q8_0-GGUF,,
Insanelycool/microsoft_WizardLM-2-7B-Q8_0-GGUF,,
multitensor/inf2_dir,,
kataragi/controlnet_canny,,
Nanbeige/Nanbeige2-16B-Chat,,
zzh99/PMC_CLIP,,
AngeT10/test,,
just1nseo/openchat-onlinecost-UF20k,,
just1nseo/openchat-onlinecost-UF20k_fix,,
just1nseo/openchat-onlinecost-UF20k-400step,adapter,openchat/openchat-3.5-0106
Padajno/whisper-tiny-en,finetune,openai/whisper-tiny
just1nseo/openchat-onlinecost-UF20k-600step,adapter,openchat/openchat-3.5-0106
just1nseo/openchat-onlinecost-UF20k-800step,adapter,openchat/openchat-3.5-0106
just1nseo/openchat-onlinecost-UF20k-200step,adapter,openchat/openchat-3.5-0106
lingvenvist/minimal_changes,,
multitensor/llava_mistral_0531,,
kataragi/dart_v2_sft_img_BlurCN,,
fritzyan/TTS_STT,,
Insanelycool/AutoCoder-Q8_0-GGUF,quantized,Bin12345/AutoCoder
Insanelycool/Rhea-72b-v0.5-Q4_K_M-GGUF,quantized,davidkim205/Rhea-72b-v0.5
Steelskull/L3-Aethora-15B,,
kataragi/ControlNet_tori29_blur,,
cotran2/PitFall,,
MugheesAwan11/bge-base-financial-matryoshka,finetune,BAAI/bge-base-en-v1.5
Johnx69/ppo-LunarLander-v2,,
Johnx69/q-FrozenLake-v1-4x4-noSlippery,,
Johnx69/Taxiv3,,
MugheesAwan11/bge-base-securiti-dataset-1-v2,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v3,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v4,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v5,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v6,finetune,BAAI/bge-base-en-v1.5
kuds/rl-lunar-lander,,
DataGuard/Qwen2-7B-Instruct,,
DataGuard/Qwen2-7B,,
MugheesAwan11/bge-base-securiti-dataset-1-v7,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v8,finetune,BAAI/bge-base-en-v1.5
just1nseo/reward_modeling_openchat,adapter,openchat/openchat-3.5-0106
cotran2/Montezuma,,
saleml/sft_mistral7b_instruct_0.2,,
saleml/dpo_iterative_falcon11b_gsm8k,,
saleml/dpo_llam-it-only-1_falcon11b_gsm8k,,
saleml/dpo_llam-unc-only-1_falcon11b_gsm8k,,
saleml/sft_mistral7b,,
MugheesAwan11/bge-base-securiti-dataset-1-v9,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v10,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v11,finetune,BAAI/bge-base-en-v1.5
VanishedBrB/CyGuy,finetune,microsoft/Phi-3-mini-128k-instruct
MugheesAwan11/bge-base-securiti-dataset-1-v12,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v13,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v14,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v16,finetune,BAAI/bge-base-en-v1.5
elvhens/TYLERRRR,,
elvhens/TylerUpdatedYes,,
Advik007/CDAC-EmoLLMs,adapter,facebook/bart-base
MugheesAwan11/bge-base-securiti-dataset-1-v17,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v18,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v19,finetune,BAAI/bge-base-en-v1.5
multitensor/model,,
MugheesAwan11/bge-base-securiti-dataset-1-v20,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-1-v21,,
MugheesAwan11/bge-base-securiti-dataset-1-v22,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-securiti-dataset-3-v23,finetune,BAAI/bge-base-en-v1.5
Advik007/output,adapter,facebook/opt-125m
manuruop/codeparrot-ds,finetune,openai-community/gpt2
LearnerSX/847_capstone_tensorflow,finetune,google-bert/bert-base-uncased
BitPhinix/sdxl-noise-offset-0.1-face-id,,
twodigit/aya-23-8B-wiki_qa_role_play_515-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/gemma-1.1-7b-it-wiki_qa_role_play_515-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/glm-4-9b-chat-wiki_qa_role_play_515-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Meta-Llama-3-8B-Instruct-wiki_qa_role_play_515-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Mistral-7B-Instruct-v0.2-wiki_qa_role_play_515-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Mistral-7B-Instruct-v0.3-wiki_qa_role_play_515-sft-lora-32768-lr1e-5-e5-b1,,
twodigit/Qwen2-7B-Instruct-wiki_qa_role_play_515-sft-lora-32768-lr1e-5-e5-b1,,
twodigit/aya-23-8B-wiki_role_play_510-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/glm-4-9b-chat-wiki_role_play_510-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Meta-Llama-3-8B-Instruct-wiki_role_play_510-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Mistral-7B-Instruct-v0.2-wiki_role_play_510-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Mistral-7B-Instruct-v0.3-wiki_role_play_510-sft-lora-8192-lr1e-5-e5-b1,,
twodigit/Qwen2-7B-Instruct-wiki_role_play_510-sft-lora-8192-lr1e-5-e5-b1,,
lingvenvist/all_xlwsd_mid,,
lingvenvist/not_all_xlwsd_org,,
MugheesAwan11/bge-base-climate_fever-dataset-10k-2k-v1,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-climate_fever-dataset-10k-2k-e2,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-arguana-dataset-10k-2k-e1,finetune,BAAI/bge-base-en-v1.5
MugheesAwan11/bge-base-scidocs-dataset-10k-2k-e1,finetune,BAAI/bge-base-en-v1.5
ZeusLabs/L3-Aethora-15B-V2,finetune,elinas/Llama-3-15B-Instruct-zeroed
twodigit/Mistral-7B-Instruct-v0.3-kowiki_categories-sft-lora-4096-lr1e-5-e1-b4,,
twodigit/Qwen2-7B-Instruct-kowiki_categories-sft-lora-4096-lr1e-5-e1-b4,,
twodigit/Meta-Llama-3-8B-Instruct-kowiki_categories-sft-lora-4096-lr1e-5-e1-b4,,
just1nseo/mapo_1e-5,,
just1nseo/mapo_1e-6,,
just1nseo/mapo_1e-4,,
just1nseo/1e-6_2,,
alexsallinen/mediset,,
Hismo/lunarlander-ai,,
Hismo/LunarLander-ai2,,
rgb2gbr/Rock_Paper_Scissors,,
UCEEZZZ/test,,
Yofuria/Llama-3-8B-sft-qlora,adapter,meta-llama/Meta-Llama-3-8B
qingfei1/LongRAG-ChatGLM3-6B-32k,,
qingfei1/LongRAG-Qwen-1.5-7B-32k,,
qingfei1/LongRAG-Vicuna-v1.5-7B-16k,,
qingfei1/LongRAG-Llama3-8B-8k,,
Yofuria/Mistral-7B-base-simpo-qlora,adapter,mistralai/Mistral-7B-v0.1
MugheesAwan11/bge-base-citi-dataset-10k-2k-e5,,
MugheesAwan11/bge-base-citi-dataset-9k-1k-e1,finetune,BAAI/bge-base-en-v1.5
Chettaniiay/RoBertaChem,,
MugheesAwan11/bge-base-citi-dataset-detailed-9k-1_5k-e1,finetune,BAAI/bge-base-en-v1.5
Chettaniiay/DeepChemoBERTA,,
omarelshehy/OpenHermes-2.5-Mistral-7B-medusa,,
Shreyansh327/Sleepgpt,,
omarelshehy/OpenHermes-2.5-Mistral-7B-medusa-base,,
Chettaniiay/DeepChemoBERTA_Reg,,
MugheesAwan11/bge-base-citi-dataset-detailed-6k-0_5k-e2,finetune,BAAI/bge-base-en-v1.5
REELICIT/zephyr-7b-beta-ReqBrain.gguf,,
j1a0m0e4s/low-level-img-proc-finetuned,,
just1nseo/zephyr-dpop-qlora-uf-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/eurus-dpop-qlora-uf-5e-7,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpop-qlora-uf-5e-6,adapter,openbmb/Eurus-7b-sft
lingvenvist/all_standard_filtered,,
just1nseo/zephyr-dpo-qlora-uf-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/eurus-dpo-qlora-uf-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/zephyr-dpop-qlora-uf-5e-7-real,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf-ours-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf-ours-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf-ours-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf-ours-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/eurus-dpop-qlora-uf-5e-7-real,adapter,openbmb/Eurus-7b-sft
just1nseo/zephyr-dpop-qlora-uf-ours-uf10k-5e-7,,
just1nseo/zephyr-dpop-qlora-uf-ours-uffull-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf-ours-uffull-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf-ours-uffull-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf-ours-uffull-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/eurus-dpop-qlora-uf-ours-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpo-qlora-uf-ours-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpo-qlora-uf-ours-5e-7,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpop-qlora-uf-ours-5e-7,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpo-qlora-uf-ours-uffull-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpop-qlora-uf-ours-uffull-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpo-qlora-uf-ours-uffull-5e-7,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpop-qlora-uf-ours-uffull-5e-7,adapter,openbmb/Eurus-7b-sft
DataGuard/Llama3-ChatQA-1.5-8B,,
AndreyAI2024/videomae-base-finetuned-ucf101-subset,,
elvhens/LynnGunn,,
DataGuard/Llama3-DiscoLeo-Instruct-8B-v0.1,,
DataGuard/Llama3-German-8B,,
DataGuard/Llama-disco-pali-merged,,
DataGuard/Disco-pali-merged,,
mariabalaguerm/liver-SALSA,,
UCEEZZZ/repo_id,,
just1nseo/eurus-dpo-qlora-uffull-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/eurus-dpop-qlora-uffull-5e-6,adapter,openbmb/Eurus-7b-sft
just1nseo/zephyr-7b-dpop-ours6k-qlora-5e-7,,
just1nseo/zephyr-7b-dpo-ours6k-qlora-5e-6,,
just1nseo/zephyr-7b-dpo-ours6k-qlora-5e-7,,
just1nseo/zephyr-7b-dpop-ours6k-qlora-5e-6,,
Advik007/EET-LLM,adapter,unsloth/Phi-3-mini-4k-instruct
just1nseo/zephyr-7b-dpo-uffull-qlora-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf-oursuf6k-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf-oursuf6k-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf-oursuf6k-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-7b-dpo-oursuf6k-qlora-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
Chettaniiay/test,,
Chettaniiay/RoHBERTA,,
just1nseo/zephyr-dpop-qlora-uf6k-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpop-qlora-uf6k-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf6k-5e-7,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-dpo-qlora-uf6k-5e-6,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-7b-dpop-ours-qlora-5e-7-epoch3,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-7b-dpop-uf6k-qlora-5e-7-epoch3,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-7b-dpop-uf6k-qlora-5e-6-epoch3,adapter,alignment-handbook/zephyr-7b-sft-full
just1nseo/zephyr-7b-dpop-ours-qlora-5e-6-epoch3,adapter,alignment-handbook/zephyr-7b-sft-full
syvai/translator-v1,,
