Model ID,Type,Base Model
TareksLab/Protobase-V1-LLaMa-70B,merge,"mlabonne/Llama-3.1-70B-Instruct-lorablated, nbeerbower/Llama-3.1-Nemotron-lorablated-70B, NaniDAO/Llama-3.3-70B-Instruct-ablated, SicariusSicariiStuff/Negative_LLAMA_70B, huihui-ai/Llama-3.3-70B-Instruct-abliterated, nbeerbower/llama3.1-kartoffeldes-70B"
OddTheGreat/Apparatus_24B-Q3_K_M-GGUF,quantized,OddTheGreat/Apparatus_24B
TareksLab/Primogenitor-V2-LLaMa-70B,merge,"LatitudeGames/Wayfarer-Large-70B-Llama-3.3, EVA-UNIT-01/EVA-LLaMA-3.33-70B-v0.1, Sao10K/70B-L3.3-Cirrus-x1, SicariusSicariiStuff/Negative_LLAMA_70B, Sao10K/L3.1-70B-Hanami-x1, TheDrummer/Anubis-70B-v1"
SNUH-HARI/DeepSeek-llama3.1-HARI-8B,finetune,UNIVA-Bllossom/DeepSeek-llama3.1-Bllossom-8B
OddTheGreat/Rrat_8B_v.2,merge,"Vikhrmodels/Vikhr-Llama3.1-8B-Instruct-R-21-09-24, burgasdotpro/Sebushka-llama-3.1-8B"
beyoru/Neeru_Deep,,
OddTheGreat/Rrat_8B_v.2-Q6_K-GGUF,quantized,OddTheGreat/Rrat_8B_v.2
recuse/longformer-base-ResumeJD,finetune,allenai/longformer-base-4096
jedzqg/deepseek-h-novel,quantized,unsloth/DeepSeek-R1-Distill-Llama-8B
LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_001,finetune,LeroyDyer/_Spydaz_Web_AI_AGI_R1_OmG_Coder
recuse/CRNN_Synth,,
beyoru/HertSQL_2,finetune,unsloth/Qwen2.5-Coder-1.5B-Instruct
beyoru/SQL12_3,finetune,unsloth/Qwen2.5-Coder-3B-Instruct
Rangers/whisper-large-v3-turbo-finetune-20-sw,finetune,openai/whisper-large-v3-turbo
TareksLab/Deviant-EXPERIMENTAL-V3-70B,merge,"TheDrummer/Fallen-Llama-3.3-R1-70B-v1, ReadyArt/Forgotten-Safeword-70B-3.6, SicariusSicariiStuff/Negative_LLAMA_70B, allura-org/Bigger-Body-70b, huihui-ai/Llama-3.3-70B-Instruct-abliterated"
recuse/kobert,,
recuse/custom_decoder,,
recuse/finetuned-distilkobert,,
recuse/decoder_v2,,
themex1380/GemmaX2-Ataraxy-v4d,merge,"unsloth/gemma-2-9b-it, lemon07r/Gemma-2-Ataraxy-v4d-9B, ModelSpace/GemmaX2-28-9B-v0.1, unsloth/gemma-2-9b"
TareksLab/L-MERGE2a,merge,"EVA-UNIT-01/EVA-LLaMA-3.33-70B-v0.1, Sao10K/70B-L3.3-Cirrus-x1, Sao10K/L3.1-70B-Hanami-x1, mlabonne/Hermes-3-Llama-3.1-70B-lorablated, TheDrummer/Anubis-70B-v1"
TareksLab/L2-MERGE1,merge,"Sao10K/L3.3-70B-Euryale-v2.3, Sao10K/70B-L3.3-mhnnn-x1, SicariusSicariiStuff/Negative_LLAMA_70B, Sao10K/Llama-3.3-70B-Vulpecula-r1, Doctor-Shotgun/L3.3-70B-Magnum-v4-SE"
my2000cup/finetune_deepseekr1_qwen7B_med_reason,adapter,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B
isildurofficial/marl-ops-risk,,
beyoru/ReFun1.1,,
Sweaterdog/Andy-4-base,quantized,unsloth/DeepSeek-R1-Distill-Llama-8B-bnb-4bit
TareksLab/Miracle-Merge-LLaMa-70B,merge,"LatitudeGames/Wayfarer-Large-70B-Llama-3.3, allura-org/Bigger-Body-70b, ArliAI/Llama-3.3-70B-ArliAI-RPMax-v1.4, Sao10K/70B-L3.3-mhnnn-x1"
yeq6x/CN_Bodyline,,
facebook/PUMA,,
TareksLab/Wordsmith-V9-LLaMa-70B,merge,"EVA-UNIT-01/EVA-LLaMA-3.33-70B-v0.1, nbeerbower/Llama3.1-Gutenberg-Doppel-70B, Sao10K/70B-L3.3-Cirrus-x1, Sao10K/L3.1-70B-Hanami-x1, mlabonne/Hermes-3-Llama-3.1-70B-lorablated"
TareksLab/Anathema-V14-LLaMa-70B,merge,"TareksLab/Feral-V3-LLaMa-70B, nbeerbower/Llama-3.1-Nemotron-lorablated-70B, Sao10K/L3-70B-Euryale-v2.1, TheDrummer/Fallen-Llama-3.3-R1-70B-v1, mlabonne/Hermes-3-Llama-3.1-70B-lorablated, ReadyArt/The-Omega-Directive-L-70B-v1.0"
TareksLab/Alkahest-V3.1-LLaMa-70B,merge,"TareksLab/Stylizer-V1-LLaMa-70B, TareksLab/Malediction-V1-LLaMa-70B, TareksLab/Dungeons-and-Dragons-V1.2-LLaMa-70B, TareksLab/Wordsmith-V9-LLaMa-70B"
OpenGVLab/VisualPRM-8B-v1.1,finetune,OpenGVLab/InternVL2_5-8B
Sorawiz/Qwen2.5-14B-Instincto,merge,"Goekdeniz-Guelmez/Josiefied-Qwen2.5-14B-Instruct-abliterated-v4, deepcogito/cogito-v1-preview-qwen-14B, Ttimofeyka/Tissint-14B-v1.2-128k-RP"
Sorawiz/Qwen2.5-14B-Imstinct,merge,"Ttimofeyka/Tissint-14B-v1.2-128k-RP, Sorawiz/Qwen2.5-14B-Instincto, SicariusSicariiStuff/Impish_QWEN_14B-1M"
Sorawiz/Qwen2.5-14B-Imstinct-Q8_0-GGUF,quantized,Sorawiz/Qwen2.5-14B-Imstinct
Sorawiz/Qwen2.5-14B-Instinct-RP-Q8_0-GGUF,quantized,Sorawiz/Qwen2.5-14B-Instinct-RP
ZTE-AIM/NTele-R1-32B-DS,,
luigi12345/APOLO-medical-multimodal-instruct,finetune,deepseek-ai/deepseek-vl2-tiny
LeroyDyer/_Spydaz_Web_AGI_DeepThink_R1,finetune,LeroyDyer/_Spydaz_Web_AGI_DeepThink_R2
zenzucced/beachgoddess,adapter,John6666/meichidarkmix-reload-meichidarksensualv3-sdxl
ShahzadSohail/go_emotions_classifier2,,
Sorawiz/Qwen2.5-14B-ZaraTimpist,merge,"aixonlab/Zara-14b-v1.2, Sorawiz/Qwen2.5-14B-GCC, Ttimofeyka/Tissint-14B-v1.2-128k-RP, SicariusSicariiStuff/Impish_QWEN_14B-1M"
sosoai/hansoldeco-gemma3-27b-safety-v1,adapter,unsloth/gemma-3-27b-it
hongbai12/lies_2,merge,"Qwen/Qwen2.5-14B-Instruct, prithivMLmods/Galactic-Qwen-14B-Exp2, Qwen/Qwen2.5-14B, sthenno/tempesthenno-sft-0314-stage1-ckpt50, huihui-ai/DeepSeek-R1-Distill-Qwen-14B-abliterated-v2, JungZoona/T3Q-qwen2.5-14b-v1.0-e3, deepcogito/cogito-v1-preview-qwen-14B"
stokemctoke/Xi-Jinping_v01_F1D,adapter,black-forest-labs/FLUX.1-dev
TareksLab/Z-MODEL2-V1-SCE,merge,"Mawdistical/Draconic-Tease-70B, Sao10K/Llama-3.3-70B-Vulpecula-r1, huihui-ai/DeepSeek-R1-Distill-Llama-70B-abliterated, Steelskull/L3.3-Cu-Mai-R1-70b"
ReadyArt/GLM-4-32B-0414_EXL2_4.0bpw_H8,quantized,THUDM/GLM-4-32B-0414
ReadyArt/GLM-4-32B-0414_EXL2_5.0bpw_H8,quantized,THUDM/GLM-4-32B-0414
ReadyArt/GLM-4-32B-0414_EXL2_6.0bpw_H8,quantized,THUDM/GLM-4-32B-0414
ReadyArt/GLM-4-32B-0414_EXL2_8.0bpw_H8,quantized,THUDM/GLM-4-32B-0414
Sorawiz/Qwen2.5-14B-FreyaTimpist,merge,"Sao10K/14B-Qwen2.5-Freya-x1, Ttimofeyka/Tissint-14B-v1.2-128k-RP, SicariusSicariiStuff/Impish_QWEN_14B-1M"
Sorawiz/Qwen2.5-Kunoulise-A,merge,"Sao10K/14B-Qwen2.5-Kunou-v1, Ttimofeyka/Tissint-14B-v1.2-128k-RP"
Sorawiz/Qwen2.5-Kunoulise-B,merge,"Sao10K/14B-Qwen2.5-Kunou-v1, SicariusSicariiStuff/Impish_QWEN_14B-1M"
Sorawiz/Qwen2.5-Kunoulise-C,merge,"Sao10K/14B-Qwen2.5-Kunou-v1, SicariusSicariiStuff/Impish_QWEN_14B-1M"
Sorawiz/Qwen2.5-Kunoulise-D,merge,"Sao10K/14B-Qwen2.5-Kunou-v1, Ttimofeyka/Tissint-14B-v1.2-128k-RP"
NewEden/Francois-PE-Exp,finetune,PocketDoc/Dans-PersonalityEngine-V1.1.0-12b
ariaattarml/TensorStax-TS-7b-Preview,,
SF-Foundation/TextTopic-7B,,
mi804/Nexus-Gen,,
darkc0de/XortronCriminalComputing,finetune,cognitivecomputations/Dolphin-Mistral-24B-Venice-Edition
Goekdeniz-Guelmez/Josiefied-Qwen3-14B-abliterated-v1,finetune,Qwen/Qwen3-14B
TareksLab/Maleficent-R1-LLaMa-70B,merge,"SicariusSicariiStuff/Negative_LLAMA_70B, Sao10K/L3-70B-Euryale-v2.1, huihui-ai/Llama-3.3-70B-Instruct-abliterated, TheDrummer/Fallen-Llama-3.3-R1-70B-v1"
TareksLab/L3.3-TRP-BASE-80-70B,merge,"SicariusSicariiStuff/Negative_LLAMA_70B, Sao10K/L3-70B-Euryale-v2.1, TheDrummer/Fallen-Llama-3.3-R1-70B-v1, nbeerbower/Llama-3.1-Nemotron-lorablated-70B"
abhishek/autonlp-bbc-news-classification-37229289,,
abhishek/autonlp-bbc-roberta-37249301,,
abhishek/autonlp-ferd1-2652021,,
abhishek/autonlp-fred2-2682064,,
abhishek/autonlp-hindi-asr,,
abhishek/autonlp-hindi-question-answering-23865268,,
abhishek/autonlp-imdb-roberta-base-3662644,,
abhishek/autonlp-imdb_eval-71421,,
abhishek/autonlp-imdb_sentiment_classification-31154,,
abhishek/autonlp-japanese-sentiment-59362,,
abhishek/autonlp-japanese-sentiment-59363,,
abhishek/autonlp-prodigy-10-3362554,,
abhishek/autonlp-toxic-new-30516963,,
abhishek/muril-large-chaii,,
benjaminbeilharz/bart-base-empatheticdialogues,,
benjaminbeilharz/bert-base-uncased-dailydialog-turn-classifier,,
benjaminbeilharz/bert-base-uncased-empatheticdialogues-sentiment-classifier,,
benjaminbeilharz/bert-base-uncased-next-turn-classifier,,
benjaminbeilharz/bert-base-uncased-sentiment-classifier,,
benjaminbeilharz/dialoGPT-medium-empatheticdialogues-generation,,
benjaminbeilharz/dialoGPT-small-empatheticdialogues-generation,,
benjaminbeilharz/distilbert-base-uncased-empatheticdialogues-sentiment-classifier,,
benjaminbeilharz/distilbert-base-uncased-next-turn-classifier,,
benjaminbeilharz/distilbert-dailydialog-turn-classifier,,
benjaminbeilharz/t5-conditioned-next-turn,,
abhishek/autonlp-swahili-sentiment-615517563,,
benjaminbeilharz/bert2bert-empathetic-dialogues,,
benjaminbeilharz/dialoGPT-small-conditioned2nextturn,,
DS-20202/YouAreFakeNews,,
benjaminbeilharz/baseline,,
benjaminbeilharz/t5-baseline,,
benjaminbeilharz/t5-empatheticdialogues,,
Elijah629/DialoGPT-mrsanai,,
Elijah629/DialoGPT-shrek,,
abhishek/autotrain-vision_af7ac4244f7a4f96bc89a28a87b2bb60-217226,,
abhishek/autotrain-vision_528a5bd60a4b4b1080538a6ede3f23c7-260265,,
abhishek/autotrain-dog-vs-food,,
abhishek/autotrain_cifar10_vit_base,,
abhishek/autotrain_fashion_mnist_vit_base,,
abhishek/convnext-tiny-finetuned-dogfood,,
abhishek/autotrain-imdbtestmodel-9215210,,
abhishek/deberta-v3-base-autotrain,,
abhishek/autotrain-iris-logistic-regression,,
abhishek/autotrain-iris-knn,,
abhishek/autotrain-iris-xgboost,,
abhishek/autotrain-summtest1-11405516,,
DS-20202/DoubleHardDebias,,
DS-20202/auto-debias-gender-bert-base-uncased,,
DS-20202/auto-debias-albert-base-v2-race,,
DS-20202/Sent-Debias-bert-gender-debiased,,
mitchbs/first-test,,
abhishek/autotrain-indian-food-image-classification,,
DS-20202/Sent-Debias-Test,,
DS-20202/DCE_bert,,
DS-20202/debiasing_pre-trained_contextualised_embeddings_distil_bert,,
DS-20202/debiasing_pre-trained_contextualised_embeddings_albert,,
DS-20202/debiasing_pre-trained_contextualised_embeddings_electra,,
sania-nawaz/finetuning-sentiment-model-3000-samples,,
abhishek/test123,,
abhishek/autotrain-butterflies-new-17716424,,
abhishek/autotrain-butterflies-new-17716422,,
abhishek/autotrain-butterflies-new-17716423,,
abhishek/autotrain-butterflies-new-17716425,,
abhishek/autotrain-butterflies-new-17716426,,
nicoleskinns/nicoledreambooth,,
pykeio/lite-toxic-comment-classification,,
abhishek/swin-tiny-patch4-window7-224-finetuned-aiornot-test,,
kedudzic/roberta-base-cookdial,,
GenAICreator/gac-custom-v1.0,,
nicoleskinns/nicoledreambooth2,,
abhishek/autotrain-advtest7-374,,
n6ai/graphic-art,finetune,stabilityai/stable-diffusion-2-1
4eJIoBek/stable-diffusion-v1-4-openvino-fp32,,
saaduddinM/flan-t5-small-samsum,,
changwh5/BigBiGAN-MNIST-150epoch,,
saaduddinM/flan-t5-small-cnn_dailymail,,
jjrussell10/model1,,
abhishek/autotrain-imdb_b13b5238-4b0f-4511-ac4f-b1ca8add16c0-42486108796,,
n6ai/bert-base-uncased-en-ner,,
n6ai/bert-large-uncased-en-ner,,
n6ai-archive/lowdef,finetune,runwayml/stable-diffusion-v1-5
n6ai/bert-base-uncased-de-ner,,
abhishek/autotrain-imgadvtest3-14049,,
nicoleskinns/nicoleagain,,
hucruz/test-automatic-411,,
abhishek/autotrain-llama-alpaca-peft-52508123785,,
abhishek/autotrain-rr5d-i8k9-c4qu-55069128616,,
abhishek/autotrain-m7xl-lpfp-h4qr-55209128847,,
ameerazam08/autotrain-docker-check-1-55215128879,,
DkKw/RWKV_20230507_T,,
jashchur/obj,,
DkKw/Med-ChatGLM,,
DarianT/distilgpt2-finetuned-wikitext2,,
binhgiangnguyendanh/Salieri-Alpaca-Lora-7B,,
juanmvs/homophobia-mexican-spanish,,
kedudzic/flan_ubuntu_v1,,
kedudzic/flan_ubuntu_v2,,
Qwizibo/QwiziModelsRVCv2,,
abhishek/output-xgen-7b-8k-base,,
abhishek/xgen-7b-8k-base-alpaca-2ep,,
kedudzic/roberta-base-cookdial-v1_1,,
abhishek/xgen-7b-8k-base-alpaca,,
eclec/announcementClassfication,,
Heyrbprest/VoiceModel,,
kmin940/finetuning-sentiment-model-3000-samples,,
kmin940/models,,
abhishek/xgen-llm-7b-8k-local,,
abhishek/xgen-llm-7b-8k-local-1,,
abhishek/xgen-7b-tuned-alpaca-l1,,
abhishek/llama-2-7b-hf-small-shards,,
heedou/police,,
CloudBik/Migrate-from-Google-Workspace-to-Office-365,,
CloudBik/office-365-tenant-to-tenant-migration,,
lovelybbq/clear,,
JosefJilek/AAT-JPEG-Artefact-Detection,,
heedou/distilbert-base-uncased-finetuned-cola,,
abhishek/txtclfimdb1,,
abhishek/txtclfimdb2,,
abhishek/txtclfimdb3,,
abhishek/txtclfimdb4,,
abhishek/imgclfcd1,,
abhishek/imgclfcd2,,
abhishek/imgclfcd4,,
abhishek/llama2guanacotest,,
Albinator/Salwan-Momika,,
binhgiangnguyendanh/test_salie_lora,,
abhishek/llama-2-7b-hf-guanaco-sr-1,finetune,meta-llama/Llama-2-7b-hf
TomatenMarc/X,,
TomatenMarc/twitter,,
amentaga/llama-2-Dolffia,,
ijaysingh/testnn,,
amentaga/llama-7b-Dolffia-instruct,,
abhishek/syn6-ilun-jn3q-0,,
Phando/fairseq-dense-125m,,
Phando/fairseq-moe-15b,,
Phando/fairseq-moe-15b-bf16,,
notChocoMilk/ChocoMilk,,
goodemagod/salomon2,,
kedudzic/plt5-base_normalizer_test_pruned,,
abhishek/op_zepcao10,,
sukkritsharma/masku_full_model,,
abhishek/zephyr-beta-math,,
Phando/switch-base-32-finetuned-copa,,
Phando/switch-base-32-finetuned-sst2,,
Phando/switch-base-32-finetuned-mrpc,,
Phando/switch-base-32-finetuned-multirc,,
Phando/switch-base-32-finetuned-winogrande,,
Phando/switch-base-32-finetuned-squad,,
Phando/switch-base-32-finetuned-wikiqa,,
Phando/switch-base-32-finetuned-hotpotqa,,
Doumaa/ElestialHD,,
Doumaa/luffy,,
ColbyDash/Dashs-RVC-Models,,
ColbyDash/Dashs-Rio-RVC-Models-OLD,,
abhishek/o9bz-ngv4-udpg,,
abhishek/rf9z-ihyl-i16c,,
abhishek/86ty-f9tn-epv5,,
abhishek/autotrain-data-v31p-fzqn-x0jv,,
ibrahim-601/mit-b2-building-damage-lora,,
MycMycuH/ZiraModel2,,
abhishek/ccy0-2g7e-wqsa-0,,
nizarh1999/my_awesome_model,finetune,distilbert/distilbert-base-uncased
Phando/vil-t5-base-clip-vit-base-patch32-mlp,,
gulsmyigit/roberta-large-CSQA,,
abhishek/op_deep_ngc23,,
abhishek/hepu-o4zf-ravz-7-0,,
abhishek/3iqe-6zi8-5xf7-0,,
abhishek/3iqe-6zi8-5xf72-0,,
abhishek/3iqe-6zi8-5xf73-0,,
abhishek/wf85-h28o-tffz-0,,
abhishek/wf85-h28o-tffz1-0,,
abhishek/wf85-h28o-tffz2-0,,
abhishek/wf85-h28o-tffz3-0,,
abhishek/wf85-h28o-tffz5-0,,
abhishek/wf85-h28o-tffz6-0,,
abhishek/wf85-h28o-tffz4-0,,
abhishek/bxw3-9299-s4ce-0,,
abhishek/bdju-zlei-d8ng1-0,,
abhishek/bdju-zlei-d8ng2-0,,
abhishek/bdju-zlei-d8ng-0,,
abhishek/i6l7-e3p1-lu90-0,,
AI-Joe-git/13B-HyperMantis.Q6_K.gguf,,
Phando/chemberta-mlp2x-contrastive,,
abhishek/owi6-m9m1-h027-0,,
abhishek/dgyf-ojml-b1z8-0,,
nawazadroit/llama2,,
abhishek/autotrain-8yrkn-uq7i3,,
abhishek/quip-v1,,
abhishek/autotrain-fpk9x-hi-2,,
abhishek/autotrain-va6kd-j4k5k,,
abhishek/bertxxx1,,
Zmu/xcd_classifier,,
Zmu/xcd_classification_v2,,
Zmu/xcd_classification_v3,,
abhishek/test-submission,,
Phando/llava-molora-finetuned-on-nlvr2,adapter,liuhaotian/llava-v1.5-7b
harry241098/voicemodel1,,
Phando/full-molora,,
abhishek/autotrain-iaydp-g4ihr,,
SNU-Jarvis/llama2-7b-user,,
kiki7sun/FT-River-0117,,
kiki7sun/mixtral-viggo-finetune,adapter,mistralai/Mistral-7B-v0.1
kiki7sun/mixtral-academic-finetune0119,adapter,mistralai/Mistral-7B-v0.1
kiki7sun/mixtral-academic-finetune-QLoRA-0121,adapter,mistralai/Mistral-7B-v0.1
kiki7sun/academic-LoRA-0222,,
shyamsubbu/nso_Mistral-7B-v0.1,,
MomlessTomato/sdxl-maki-nishikino,adapter,cagliostrolab/animagine-xl-3.0
MomlessTomato/sdxl-shioriko-mifune,adapter,cagliostrolab/animagine-xl-3.0
PyWebSol/QA-Gen,,
FilippoLampa/my_awesome_model,finetune,distilbert/distilbert-base-uncased
FilippoLampa/classifier,,
FilippoLampa/temp_checkpoints,finetune,distilbert/distilbert-base-uncased
abhishek/autotrain-t4pdl-8fx9r,,
Retr0REG/EvanModel,,
Retr0REG/AvanModel,,
harry241098/kikihihi,,
theidoldaily/maki-nishikino,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/eli-ayase,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/nico-yazawa,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/hanayo-koizumi,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/honoka-kosaka,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/umi-sonoda,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/nozomi-tojo,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/rin-hoshizora,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/kotori-minami,adapter,cagliostrolab/animagine-xl-3.0
MomlessTomato/aqours,,
theidoldaily/ruby-kurosawa,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/hanamaru-kunikida,adapter,cagliostrolab/animagine-xl-3.0
theidoldaily/yoshiko-tsushima,adapter,cagliostrolab/animagine-xl-3.0
ProCreations/Pro-AI-TC,,
nizarh1999/my_awesome_opus_books_model,finetune,google/mt5-small
theminji/GemmaMidjourney,,
heedou/roberta-large-finetuned-ner,finetune,klue/roberta-large
Phando/P3Commonsenseqa_t5xl_lora,,
ProCreations/Pro-AI-TG,,
Retr0REG/0reg-0reg,,
abhishek/autotrain-sbpr1-6z22v,,
abhishek/autotrain-n0ni3-n7xzu,,
paceailab/SDXL_AfricanWax,,
abhishek/autotrain-ixpiv-6kj1e,,
abhishek/autotrain-8kfjk-b3gva,,
theminji/outputs,adapter,google/gemma-2b-it
theminji/Open-Goody,,
OtisAI/NORA,,
abhishek/autotrain-c71ux-tngfu,,
ProCreations/TinyLlama-1.1B-Chat-v1.0-Q4_K_M-GGUF,,
ProCreations/Qwen1.5-0.5B-Q4_K_M-GGUF,,
ProCreations/Qwen1.5-4B-Q5_0-GGUF,,
Phando/moe-mixing-enc-data,,
excalibur12/wav2vec2-xls-r-300m_phoneme-timit_english_timit-4k_001,,
abhishek/autotrain-xva0j-mixtral8x7b,,
excalibur12/wav2vec2-base_phoneme-timit_english_timit-4k_001,,
excalibur12/wav2vec2-large_phoneme-timit_english_timit-4k_001,,
excalibur12/wav2vec2-xls-r-1b_phoneme-timit_english_timit-4k_001,,
objects76/zephyr-7b-sft-qlora,adapter,mistralai/Mistral-7B-v0.1
abhishek/autotrain-mixtral7x8b-math,,
LeroyDyer/LCARS_AI_1x4_002_SuperAI,,
LeroyDyer/LCARS_AI_1x4_003_SuperAI,finetune,LeroyDyer/LCARS_AI_1x4_002_SuperAI
diliash/detr-2024-04-05-13-03-08,,
LeroyDyer/LCARS_AI_1x2_001_SuperAI,,
diliash/sam-2024-04-06-23-37-39,,
diliash/sam-2024-04-07-01-52-30,,
diliash/sam-2024-04-07-02-54-21,,
diliash/sam-2024-04-07-03-25-02,,
diliash/sam-2024-04-07-03-45-36,,
diliash/sam-2024-04-07-04-06-08,,
diliash/sam-2024-04-07-04-26-36,,
diliash/sam-2024-04-07-04-47-05,,
diliash/sam-2024-04-07-05-49-01,,
diliash/sam-2024-04-07-06-10-00,,
diliash/sam-2024-04-07-06-30-51,,
diliash/sam-2024-04-07-07-01-30,,
diliash/deformable-detr-2024-04-07-08-23-07,,
diliash/sam-2024-04-07-10-24-45,,
diliash/sam-2024-04-07-10-45-14,,
diliash/sam-2024-04-07-11-05-41,,
diliash/sam-2024-04-07-11-45-47,,
diliash/sam-2024-04-07-12-26-10,,
diliash/sam-2024-04-07-13-06-08,,
diliash/sam-2024-04-07-13-19-27,,
diliash/sam-2024-04-07-13-59-40,,
